label1_id	text
可以查询多长时间没的订单	2
无法添加新护照号	6
学生的机票也可以在网络上购买吗？	14
Sb	12
飞机起飞前多久不接受安检	16
请问飞香港可以在手机上值机选座吗	17
如何多人选座	17
我的位子选的怎么取消呀？	17
托运可以带液体多少毫升	20
为什么不能选座	17
如何在线选座位	17
请问哪里可以查到乘坐航班平面图	2
暂未找到你的行程	2
有氧舱	9
一个账号能给多少人值机选座	17
如何看之前坐的飞机的延误信息	2
选座的页面在哪里找	17
帮其他人预约选座，但我不坐飞机	17
注销账户 审核多久	6
怎么删除我的证件	6
有效证件没有带怎么办	1
我最近订的机票查询一下	2
飞机延误赔偿	16
认证护照英文姓名失败	6
往返机票在哪里？	14
什么叫正餐	16
可以托运什么东西	20
open票如何使用	16
三年前安装心脏起搏器，能乘坐飞机吗？	9
为啥我的行程单申请不了	5
坐飞机可以托运多少液体	20
我买的中转航班，为什么第一程可以预约选座，第二程就不可以了	17
怎么查询以往的飞行里程	16
为什么预约值机和实际不一样	17
我是民航人，怎样认证成为航旅业内版？	6
为啥不能手机值机了？	17
你好，如何购买延误险	16
这里怎么查机票价格	14
添加成功的航线没有展示	2
手机号显示已被注册	6
不显示行程	2
身份证读不出信息，如何办理登机	1
我已经生成了电子登机牌。可是我退出页面了。找不到了	19
飞机晚点了	16
小孩儿玩具可以带上飞机吗？	20
有联系电话吗	3
为什么现在我不能给其他人选座位	17
儿童乘坐飞机需要什么证件	1
我想打航旅纵横客服电话	3
南航可以带多少公斤东西上飞机	20
我想预约梅咏MU2998值机办不了，怎么办	17
如何手动添加行程	2
我时间来不及了，托运怎么办	16
您好，我明天的那班飞机，是包含了午餐吗？是不是有20kg免费托运的，行李箱托运，不自己携带	20
怎么查到已购买的机票	2
你好，没有身份证怎么办	1
怎么帮别人选座	17
今有事无法登机怎能退票	16
国际航班网上值机提前多久开放？	17
为什么提前买的机票不显示	2
你好，请问搜机票为什么不显示票价？	14
请问付费选座订单在哪里	17
请问为他人取消值机的工具箱在哪	17
如何查看照片	16
有没人工服务	3
国行儿童值机	17
我选不要靠近机翼 要靠近窗	17
有早餐吗	16
为什么现实已开放值机 但确提取不到我的行程	17
怎么取消座位	17
认证错误	6
为什么无法值机？	17
去年的机票怎么打印报销凭证呢	5
bie别人帮我买的机票，我怎么选座	17
去香港儿童可以选座妈	17
为什么运城到深圳的飞机现在也不飞	0
小孩值机	17
用护照能查到自己的机票吗	14
加了QQ号一直没人接呀。	16
怎么不能拍照	16
怀孕四个月的孕妇可以坐飞机嘛！需不需要什么证明	9
想问一下我外航的机票没显示	2
能帮我查下订单出票没吗	2
可以查询他人行程吗？	2
找不到地方添加常用联系人	17
预定值机，只能选择3个人的吗	17
怎样查询电子登机牌	19
你好！怎么取消值机	17
买机票名字错了身份证是对的	14
而且还不能值机	17
如何下载pro	16
访问次数超过限次怎么办	16
取消值机还可以继续值机吗	17
还可以打印登机牌么	19
如何升仓？	8
提示我非本人行程，不可值机	17
你好我的手机重装了系统，航旅要求认证，无法认证	6
身份证过期能过安检吗	1
有400电话吗？	3
缺少行程记录	2
二维码在哪里	19
防晒喷雾可以托运吗？	20
请问人工客服电话	3
为啥取消不了值机	17
APP上登记了身份证和护照，但是系统默认的是护照，值机时未注意，所以我取消了值机。可以重新值机吗？怎么在APP上将自动默认的护照改为身份证？谢谢！	17
去西藏的TV9816什么时候可以值机	16
为什么添加同行人值机显示不是本人不可值机	17
航空公司因为航班调整取消了一班航班怎么办	16
iphone，为什么把登机牌加入到卡包，会卡死	19
需要帮我取消值机	17
一直不回复	12
我们在航空公司订的票为什么在航旅纵横上没收到任何信息呢	2
亲	7
出境购机票不用身份证或护照号吗	1
化妆品可以托运么	20
请问托运行李的要求和流程是什么	20
你好，有人工吗	7
你好！我去的行程位子选好了，回来的怎么不能选	17
你好，我是港澳通行证，认证里没有这一栏，只有港澳居民，我国内订票需要用通行证，现在只能选其它来认证，这个一直没通过，比较急	6
如何直接中转	4
请问怎样查国际航班	2
别人帮定的票怎么查询	2
有电话么！	3
深圳宝安机场+临时身份证办理	1
身份证丢失了，能取到票吗	1
国际航班能添加行程吗	2
请问学生没有持户口簿可以在这个软件上办理值机业务吗？	17
有人吗？	7
请问如何更改认证信息	6
人工服务没有吗	3
请问办理值机以后，还可以到机场托运行李吗？	20
手机值机后，去机场如何办理	17
手机值机，显示参数错误	16
网上办理值机后晚到机场有没有影响	16
为什么，每次我要添加证件，都是证件格式错误	6
怎么能查别人的航班信息	2
怎么预定清真餐	16
订机票可以吗？	14
无法显示我以前的里程	2
如何添加第二个乘客	17
发送其他人的值机	17
我明天的行程为什么不能值机	17
电子机票如何过安检	17
在哪里添加替别人选座	17
境外的航空公司航班之间飞行可以添加历史行程吗	2
行李托运限额多少斤	20
龙嘉机场电话	3
添加错行程	2
如何购买机票	14
国际航班能查到吗	2
怎么查人家帮我订的机票。	2
我们4人同行，为什么预约值机只能3人？还有一人怎么预约值机？	17
美国航班可以值机吗	17
手机办理值机开通但是点进去全是锁的	17
这个可以升级仓位么？	8
舱位等级与已添加乘客不同	17
儿童如何认证	6
如何网上购买托运	20
国航航班值机，同行三人	17
怎么申请常客卡	11
请问我在携程订的机票为啥不显示	2
不能添加同行人怎么办？	17
订的机票如何升舱	8
改联系人	17
说了也白说，等于没说！	12
你好 我的东京飞上海的航班应该是2017年的 结果给我加到了2018年。还有上海飞兰州的已经审核过了 但是没加到行程列表里	2
小孩子做飞机需要带什么	1
儿童为什么不能值机	17
军魂卡可以升舱吗？	8
我不能取消值机，怎么回事呢	17
怎么订票呢？	14
现在怎么办理手机值机	17
托运行李超重怎么收费	20
你好 我的值机作为发生了更改	17
值机失败	17
打印行程单	5
我没有预定机票 为什么上面显示我有要飞的行程	2
如果行程改变，已购的机票多久时间内可以改签？	16
机票报销	5
航班取消后，新航班怎么不好选座	17
如何添加其他乘客的信息呢	17
如何查看其他人的值机情况	17
我给家人定的机票，想提前选座位，怎么操作？	17
军人优先	16
非本人不能值机	17
请问8l9616取消了吗	0
手机选座页在哪里	17
7.1号到贵州铜仁凤凰机场现在可以购票吗？	0
哈尔滨机场国航金卡有休息室吗	9
为什么值机后座位变化了	17
老年人乘机有什么规定	9
总是认证失败，说证件已被其他账号占领	6
航旅纵横客服电话多少	3
历史航程中拍照，在哪里查看	16
我的行程已经使用了，为啥状态还是未使用	2
哪些动物可以托运	20
天津航空公司能取消值机重新选座位吗	17
你好请问为什么境外航空公司的行程不会进入到航程记录里面呢？	2
国航国际航班免费托运行李重量	20
国内航班可以提前多久在手机上值机？	17
临时身份证	1
为什么该航班不支持手机选座呢	17
请问，托运可以带剪子，螺丝刀，钳子之类的东西吗？	20
拿户口本在哪里取票	19
值机一次可以值多少人	17
提取2011之前的行程后为什么还不显示	2
我用身份证号码订票，可以用护照登机吗	1
买票时名字写错一个字怎么办	14
到晚上了，航班座位还没有开放，究竟有没有这个功能啊？	0
你们的体现非常不好	12
首页不显示行程	2
退票怎么办	16
取消天津至乌兰浩特我的值机	17
什么时候开放	17
所有信息都对，怎么就是不能手机值机	17
帮我查一下航班	2
怎么打印报销单	5
咱们客服电话多少	3
这个app可以购买机票吗	14
没有看到取消座位按钮	17
怎么没有选坐功能了？	17
显示两天内没有我的订单	17
提前多久可以选座	17
怎么帮儿童值机	17
请问可以帮我添加这个证件吗	6
我给儿童值机没法完成	17
怎样办理升公务舱	8
头等舱是免费改签吗？	16
春秋航空公司可以在线值机吗	17
别的app导入行程	2
12岁以下儿童需要携带什么证件登机	1
国外航班不会显示吗	2
刚刚选了值机显示失败	17
没什么我是明天航班却显示是今天	2
旅行团代买机票怎么查已购买	2
CA1139上有餐饭吗？	16
扩音器可以带上飞机吗	20
为什么我的证件已经被其他人注册了呢？	6
找不到座位信息	17
天津航空无免费托运行李额，可以拿20寸皮箱直接登机吗？	20
行程添加成功了，却不显示	2
香港的机票怎么显示不了呀	2
证件姓名怎么修改	6
台湾同胞，如何值机？	17
同行人值机数量限制	17
行李托运费用	20
选不能座位	17
除了托运行李外，还可以带几件行李上飞机	20
怎么用身份证号码查机票	2
航班改签	16
如何添加同行人	17
我想换座位	17
为什么值机后改不了位置	17
物品超重怎么办	20
怎么租车	9
什么时候开始选择座位	17
用电子机票 最晚几点进入	16
如何推荐朋友下载航旅纵横	16
请问怎么选座位	17
电动刮胡刀能托运吗？	20
分享航旅纵横	16
我4个人同行预值机只能值3个人吗？	17
还有一个朋友选不了座怎么办？	17
矿泉水托运重量	20
手机值机还会开放座位吗	17
我想问下首都航空在巡航状态下可以开手机吗？	9
如何查询别人帮订航班信息	2
行李托运购买	20
你好，现在怎么不能在线办理值机	17
如何联系航空公司	3
你好，我需要报销机票怎么处理呢	5
能为别人办理值机吗？	17
怎么打印纸质登机牌	19
我要改期	16
怎么查看以前的航班信息	2
韩国过境需要签证马	16
怎么获取登机二维码	19
可否自己打印电子行程单	5
电钢琴托运损坏怎么办	9
改座位	17
支持认证多个人的证件那	6
超重	20
有免费接机吗？	15
你们这上面能不能在线购买机票？	14
值机座位与登机牌作为不一致	17
如何获取行程单	5
身份证绑定了之前的手机号，现在换手机号了，怎么修改？	6
怎么购买婴儿票	9
热力图中我北京已点亮，为什么行程中没有该信息呢？	2
為什麼不能線上值機	17
有氧舱价格	9
如何修改已经认证的错误信息	6
如何打印电子登机牌	19
怎么无法办理网上值机	17
服务电话有没有	3
为啥查不到我明天得行程	2
更换预约座位	17
航空公司电话号码	3
定了机票这边怎么没有显示呢	2
儿童能网上登机牌	19
你好 请问乘机发票怎么打印	5
自己没有买票，能不能帮别人在手机值机	17
新加坡人如何办理值机	17
儿童已订机票查询	2
飞机上能不能充电？	9
提示已被其它账号认证	6
而且现在已经正式开放选座了，选不了	17
液体药品托运	20
想问下，如果买的香港快运的航班，可以添加进来的吗	2
我的手机号码为什么绑定的是别人的身份证，我没有在你们的网上下载过订票	6
你好 请问怎么取消送机服务订单？	15
WIFI租赁	9
预约值机	17
怎么添加儿童乘客	17
我已认证过，只是删了APP，重新登录时显示还要重新认证，而认证时又显示已被认证过。	6
本软件不能搜索机票啊！晕了	14
值机失败是为什么？	17
可以查询他人的航班号吗	2
怎么差不多行程单	5
保险怎么开发票	16
如何选座位？	17
为什么自动值机了	17
请问！别人有我身份证号能查到我的整个飞行记录吗？	2
只能为自己值机吗	17
您好，我无法添加我的行程	2
在国外的航班不能添加？	2
请问11岁的学生没有身份证可以搭乘飞机吗？	1
问问你如何选座	17
机场可以办理临时身份证吗	1
账号注销不了	6
为什么每次选座位只能选择三个	17
明天上海浦东到台湾高雄的HO1315航班，为什么不能手机值机呢	17
为什么取消不了我的值机	17
婴儿乘坐飞机需要提前报备吗？	9
这是什么回答	12
小孩怎么选座位	17
网上能不能直接联系南方航空公司？	3
儿童如何选座	17
身份证认证不了，国内航班没显示，没提醒	6
我是经济仓，可以选第六排座位不	17
别人帮我订的票，我想查看一下是否订票成功，在哪里查看	2
客服电话号码多少？	3
我的连乘机票只打印出一张怎么办	17
为什么南方航空不支持手机值机	17
行李箱托运能带面膜吗	20
怎么手机值机	17
婴儿能不能在航旅纵横App中办理值机？	17
首航JD5894飞行高度大概多高	16
我要预约选座	17
那个之前付了钱改签为什么机票显示提醒没变	2
小孩的要怎么值机？	17
过了值机时间取消值机	17
你好，我在系统里要值机选座，系统已经替我选了不能改。座位不好，我要重新选	17
我怎样选座位呀？	17
旧的护照的机票信息可以导入吗	1
如何查询机票信息	14
咨询电话是多少	3
请问怎么取消认证	6
你好，如何添加好友的航班信息	2
联程票的行李如何中转	16
验证码	6
可以选座吗	17
接送机行程单	5
我昨天换了6个人的登机牌，都退票了，全部取消了座位，但是只有一个人现在显示还没有取消选座，而且取消不了急死人了	17
我的名字写错了 怎么查看是否更改	6
提前预约值机	17
我要投诉！	12
换座位	17
74岁的老人坐飞机有什么规定	9
在航旅纵横办理值机时间	17
请问可以帮朋友值机出电子登机牌吗？	19
能否给山东航空的航班办理值机？	17
我的值机取消不了	17
不能点购买机票	14
怎么退票	16
你好，我发现航线图不准确啊	2
香港航班无法增加同行人	17
托运超重	20
选座位后，能办理托运吗？	20
怎么联系客服	3
国航手机值机后怎么没有二维码值机牌	19
座位变更	17
机翼位置	17
为什么我的国际航班没有显示？	2
请问发票没给我	5
票号在哪里	16
值机不能添加同行人吗	17
手机值机后，是不是可以直接去登机口登机？	17
为什么不能手机值机呢	17
查询儿童旅程	2
我是值机不成	17
南宁机场电话	3
电子登机牌托运	19
怎么选择座位	17
请问	7
不能认证	6
买票点不进去？	14
你好 我有一万多行程，请问可以升仓吗？	8
怎么帮他人值机？	17
选座上面有锁的图案	17
怎么选座？	17
几点开始值机	16
怎么增加新护照	6
你好我刚刚出票，为什么现在还没有行程	2
值机选座选了三个人，还有好多人还没选，怎么添加？	17
手机无法取消值机	17
请问有手机自助值机教程吗	17
为什么没有以前行程记录？	2
儿童不能选座吗	17
请问可以帮他人预约选座吗	17
东航的随机行李体积	20
身份证过期	1
要是一个人可以选位置吗	17
怎么改签	16
机场热线多少	3
好	7
已选座位 如何取消	17
亲😊选座位页面在哪里	17
为什么我航班选不了座位？	17
为什么我的证件号反馈无法认证	6
别人帮我买的飞机票但是留得他的手机号为什么我这里没有行程显示	2
你好，我有7个国际航班行程，但是只显示了一个	2
为什么选不了同行孩子的座位	17
取消预定的接送机	15
值机为什么没有台湾通行证这一选项	17
乘机证件认证	6
为什么不显示国际航班的行程？	2
托运行李，可以使用电子登机牌吗？	19
怎么选票？什么时候可以选票	14
你们电话是多少？	3
5月29日天津航空7552航班和田飞乌鲁木齐的报销凭证怎么开	5
显示提交的姓名和已认证的姓名冲突怎么回事	6
没有导入的形成	2
app能否预定婴儿餐	16
土耳其飞马航空可以添加吗	2
请问身份证过期几天可以登机么？	1
更换身份认证	6
怎么订国际航班wifi	16
今天我没有行程为什么提示有行程	2
哪些航空公司的航班可以在此APP上值机?	17
最多几人同行值机	17
我出镜有食品不能带走，我想存放	9
国际航班不能显示吗	2
小孩手机不能办理选座值机。怎么操作？	17
手机值机后还能托运吗	20
明天的机票，为什么还不能确定座位	17
我的认证证件不小心改成了孩子的名字	6
预约好的座位，为什么被更换了	17
网上值机截止时间	17
Pro版本下载	16
我想问一下如何帮别人在这里直机	17
外国人能用护照买机票吗	1
是穷雇不起员工吗	12
请问我选好的座位为什么换登机牌时却没有啦	17
人工客服号码多少	3
升舱订单如何取消	8
认证不通过	6
80岁的老人购买飞机票有什么要求	9
可以提前一天取登机牌吗	16
更改认证	6
托运不能超过多少	20
怎么看不懂电子登机牌了	19
值机的人收不到任何信息	2
很多航班没有显示	2
化妆品托运	20
托运规定	20
川航怎么帮儿童办理值机	17
获取验证码次数超限怎么办	6
请问，航空托运上限是多少	20
飞机延误险有用吗	16
为什么明天的航班到现在还是不能值机	17
飞机延误多长时间才给予理赔	16
常用联系人的页面，在哪里？	17
app闪退	16
无免费托运行李额是什么意思	20
厦航办理无成人陪同登机方便吗？	17
春秋航空的航旅纵横为什么不显示，没有合作关系吗？	2
如何取消订座编号	17
服务热线电话号码多少	3
国际航班要提前多久到达机场	16
怎么取消预约选座	17
选好的座位可以更改吗？	17
为什么儿童值机无法取消？	17
收不到短信验证码	6
这几天我有行程吗	2
快速安检	16
一直不可以选座 我一直关注着 多看几次 就限制了	17
登机前，要开箱检查吗	16
在哪里选择座位号	17
预约接机，司机没有来，退钱给我	15
无托运行李，手提五公斤	20
航旅纵横的电子登机牌去哪了？	19
取消值机后有什么问题	17
为他人变更座位	17
你们客服电话多少？	3
无法取消选座	17
怎样预约选座	17
电子客票号怎么查	16
为啥我不能取消值机	17
我的行程删除了，怎么可以恢复？	2
航班处于保护状态	17
系统错误	16
晚了五分钟，不能值机了。	17
航旅纵横能订机票吗？	14
请告诉我你们的客服电话	3
2019年已飞公里数	16
为什么预选座位被调？还要预选干什么呢？	17
行李托运两个人的限额可以一起用吗	20
我定的21号深圳到上海的机票，为啥显示今晚的？	14
查看小朋友的机票信息	2
太麻烦	12
怎样才能看到自己的机票订单和行程	14
只能添加自己的行程吗？	2
什么破软件	12
怎样帮别人查他坐的航班信息	2
那你是干什么的？	12
谢谢你啦！☕️	13
请问护发素可以托运吗？	20
青岛流亭机场电话	3
自己的行程不能选座	17
要不报销不了	5
怎么查签证到期时间	16
在哪开电子发票	5
为什么已经直机好了，座位被换了	17
GS7890航班行李限额	20
请问如何进行手机送座，谢谢！	17
为什么app无法值机	17
你好！电子登机牌什么时间可以办理	19
你好，可以帮我看下机票有没有买成功吗？	14
祥鹏航空有没有托运额	20
如何在先选座	17
选座，有些座位加锁	17
修改位置	17
客票监控	16
电子行程单在哪里查到	5
我的航班为什么不可以值机选座位	17
婴儿可以坐飞机？	9
有人工吗	7
行程单邮寄	5
飞机晚点	16
无法办理手机值机	17
怎么帮助别人选座	17
我身份整丢了怎么才能取机票啊	19
香港的航班是要添加港澳通行证才能查到么	2
老人行动不便，要租轮椅	9
pro查不到11年行程	2
儿童需要换登机牌吗	19
不到十一岁的儿童，需要带什么证件？	1
我要更改认证人的身份证号码信息	6
我买的7.6号的机票，把孩子的名字写错了，能否帮忙更改一下	14
我想问问这个护照信息输入为什么有些查不到航班	2
选座位时，座位上带锁的是什么意思？	17
怎样设置值机提醒	17
我要选座位，如何填加我孩子的身份，我填加成功了，孩子没有	17
值机完成不显示座位	17
不小心删除行程，但是是忘记行程单了	2
进去座位页面根本没有取消值机的按键	17
怎么办理 二维码值机啊	19
婴儿坐飞机带什么证件	1
户口本可以乘坐飞机吗	1
航线图没有显示我最近的行程	2
误删了很多行程	2
临时居民身份证	1
非同行他人选座	17
我提问你不回答，叫啥客服？	12
为什么我不能进行值机选坐	17
你好！请问机场停车一天收费标准是多少？	9
值机在飞机起飞几天开始	17
拍立得可以带上飞机吗	20
在不？	7
行李中转	16
为什么查不到国航航班的信息？	2
你们的客服电话是多少	3
点击哪里选座？	17
托运费用	20
电子行程单最久多久下载	5
报销凭证打印错了	5
投诉	12
电子行程单在什么地方？	5
已经办理电子登机牌	19
新版本为什么没有显示拥挤率灯信息	0
怎么选座啊	17
身份证掉了怎么坐飞机	1
如何显示以往全部行程	2
如何预留座位？	17
常用联系人怎么找不到	17
机场雷达怎么换啊	16
怎样取消选座	17
莫斯科机场哪里可以打印国航的行程单	5
我一些今年的行程没有显示	2
更换不了座位	17
手机值机后还可打印纸质登机牌吗	17
个人行程列表在哪里？	2
新加坡航空托运一米二的行李	20
旧护照的行程没有导入	2
有人工接听电话号码吗？	3
我在app上值机，7月11日明天从上海飞北京的，现在行程变化要取消，但提示说是在其他渠道值机，不能取消，请尽快协助取消。	17
为什么只能添加自己的行程？	2
自己怎么换座位	17
为什么我添加了同行人，在信息里找不到，再次添加又说存在着呢	17
为什么只能帮2个人值机	17
洗面奶能托运吗?	20
纵横航旅这上边不能预定机票吗？	14
如何帮朋友选座	17
老年人乘机	9
预约清真餐	16
港澳通行证能买机票吗	1
我购买机票	14
预约的座位后来变成了锁定是什么情况	17
你好我在软件上已经值机，是不是我赶飞机起飞前登机就可以？不用按照票上的时间？	16
没法选座位	17
我突然出现一个我没有定的行程。	2
找不到登机二维码	19
火折子可以托运吗	20
哈喽呀	7
行李若超重了怎么算	20
怎样更改已选座位号	17
有没有祥鹏办理退票电话	16
改签信息未更新	2
我要退出值机	17
16号的飞机几号开始选座	17
客服你好	7
行程结束报销需要电子登机牌	5
怎样才能知道我的护照是认证成功？	6
怎么不能定票？？	14
为什么没有当前行程了	2
我的飞慕尼黑为何值不了机，说不是本人手机号？	17
护照认证需要多久？	6
小孩子怎么认证	6
我的客票号15位	17
小朋友怎么直机	17
儿童票	9
有快捷登机牌可以不永身份证吗	1
行程如何放入钱包	19
您好在呢么	7
有活人吗	7
儿童餐	16
我给同行的朋友选好座位了，可是她女儿（小朋友）的座位没办法选，该如何添加	17
我帮家人买了两张票，我可以帮他们选做吗	17
为什么，手机值机不了	17
4792162353007不能预约值机？	17
怎么没有护照飞行记录	2
你好，我昨晚办理了值机，现在想取消值机重新选座位，怎么取消不了呢？显示我已打印行程单，但我实际没打印呢	17
补登记里程	16
如何办理值机	17
未来行程删掉了，怎么找回	2
刺猬是不可以的对嘛	20
认证频繁提示被其他账号注册	6
首都航空如何选择优选座位	17
无法选座	17
怎么提前选座	17
今天第一次使用，不能在App上选座位	17
这个软件可以买票吗	14
纸质登机牌丢了怎么在app导出电子登机牌?	19
别人帮我定的票，我怎么查询有没有订票	2
为什么我预约值机只能值三个人呢？买了4张票	17
去哪儿买的机票这里不会显示马上	2
请问我今天定的春秋航空9C8856怎么不可以手机值机	17
洗发水可以托运吗	20
你好，非本人机票不能在线选座吗	17
用户名及密码忘记，无法认证	6
怎么验证机票真假	14
我不是乘客可以帮别人值机吗	17
加拿大航空可以在这个app上年值机么？	17
我都不能办理值机什么情况	17
怎么添加常用联系人	17
如何给其他账号的人选座	17
三亚机场，飞机票没有免费托运行李项，那20公斤行李多少钱到青岛	20
我选的6D的位置是不是经济舱的位置？	17
没有身份证怎么值机	1
机票怎么订？	14
不是讲3个工作日内可以查询到2011年后数据吗？，咋过了这么多天还是只看到2015年后的数据？	2
南方航空的客服电话是多少	3
如何修改同行人信息	17
找不到电子客票号	16
孕妇优先登机	9
我可以去贵宾休息区吗？	9
何时能选座？	17
携带婴儿值机	17
我的认证问什么失败了呢	6
如何给儿童选座	17
身份证没有激活	1
网上值机约好位子后，还要办理别的吗？	17
你是个笨蛋	12
航线图没显示最近一个行程	2
申请注销后多久有答复	6
怎样开发票	5
我的认证信息里，身份证号码是我的而名字变成了我父亲，如何修改	6
我的未来行程为什么不显示？	2
座位信息页面在哪	17
笔记本电脑取下电池可以托运吗	20
经停需要拿行李马	16
关闭行程保护还是无法值机	17
身份证丢了可以坐飞机吗	1
你好，电子登机牌在哪里获取	19
首都航空的客服电话是多少	3
请问我有一个从深圳到重庆的航班为什么不能退改票？	16
我的认证始终通不过	6
我本人没有乘坐飞机	2
乘机证明	5
为什么选座时孩子不能同时选	17
无法认证	6
旧护照 行程没被更新	2
选座有锁	17
亲，酒水能够托运吗	20
南航为何不能选座	17
我有行程没有显示	2
已申请，已认证的账号可以申请注销吗	6
我在飞机上拍的照片找不到。	16
背包可以行李托运吗	20
我想问一下，我到太平机场T2航站楼，还要转机飞到西安，我带的行李多，可以用你们的时候行李车吗？	16
客服热线电话	3
如何删除历史飞行记录	2
补打行程单	5
不能提取行程	2
国际机票怎么值机	17
想问一下国航航班可以办理值机选座吗	17
我能添加其他乘坐人员信息吗	17
我想问下这个软件可以订机票吗7	14
红土航空为什么不能手机值机	17
如何选坐	17
不支持手机选座	17
姓名没有问题 但无法办理值机	17
回复太慢。QQ群是加不进去。	16
为什么同时值机2个人，只有1个人收到信息	2
我的航班什么时候开始选座	17
下载了pro版登陆以后是不是就覆盖之前的普通版了，不用再注册了吧	16
是不是还没到网上选座时间，不能提前办理值机？	16
泰国狮航可以值机选座吗	17
哈哈	13
忘记以前的账号	6
祥鹏航空客服电话	3
这个版本是不是最新的？无法删除认证的护照	6
为什么手机不能值机？？	17
注销要多久	6
为什么不能办理值机？	17
我输入的护照姓名 认证后名字变了 怎么回事	6
我已经加为同行人了，提示我却要现场值机	17
为他人预约选座	17
我的护照需要更改	6
常用联系人的行程怎么查询	2
值机可以办理同行两人吗	17
证件添加完了	6
经济舱锁定的座位不能什么时候能选	17
37  到45是机翼？	17
我想问下从哪里可以看自己里程？	16
怎么查到我今天飞机票	14
孕妇乘机	9
更换手机号	6
厦航小孩无法值机	17
转机时间跟到达不少于多少小时	16
证件上姓名有错	6
怎么帮孩子值机	17
如何查询别人的航班信息	2
我要人工客服，	3
特价机票，如果航班因天气影响而导致延误取消，怎么办	16
票价	14
什么东西不能托运	20
孩子未带证件，如何乘机	1
如何在手机上选座	17
行程单为何没有打印	5
我已经认证过了，怎么买票	14
2月15日，从西安到深圳的MF1114，如何打印登机牌？	19
怎么在线选位置	17
里程兑换	16
你好，小孩身份怎么认证	6
孩子12岁怎么选座，山航的sc4960	17
链接超时返回重试	16
你好，我是明天中午十二点飞机，请问网上选座几点开始	17
我如何帮我朋友值机	17
打印购买机票的凭证	5
为什么开启了短信提醒还是收不到通知消息？	2
网上选座后如何打印报销凭证	5
你好，为什么我能查到国内的行程，查不到国外的	2
提前7天买票	14
怎样提前选择座位	17
身份证没在身边如何取票，登机呢？	1
如何删除认证的证件	6
请问：咱们航旅纵横啥时能在手机APP上购买机票呀？	14
补登机牌	19
为什么没有行程	2
行程保护不能选座位了	17
我要改签	16
瑞丽航空可以在线选座吗？	17
查询机票	14
如何补打登机牌	19
怎样才知道已经开始选择座位了	17
前提多长时间可以选座位	17
吃的菜可否带上飞机	20
请问，你们这个软件要怎么购买机票呢	14
怎么帮朋友跟我一起预约值机	17
新护照跟旧护照的号不一样了怎么改	6
如何取消手机值机	17
晚上好	7
手机值机后，可托运行李么	20
没有取消座位按钮	17
帮我取消HU7505的值机	17
没有出现取消座位	17
取消个人乘机凭证	5
显示非本人行程不可值机	17
为什么在航旅纵横定的接机无法开发票	15
大人已经办好值机选好座位了 但是儿童不可以值机 孩子太小两岁半不能和大人分开坐的	17
可以尽快审核吗	2
出身份证以外证件可以取票吗	1
瓶装白酒可以托运吗？	20
请问ZH9674哈尔滨到广州6月11日15点55的什么时间可以手机选座	17
如何获取常客卡	11
有个身份证号码注册不了	6
预约座位后还可以取消选座吗？	17
QQ群号码不对	16
如何选座啊？	17
您好，可以选位置不?	17
首次飞需要注意什么？	17
升舱不成功退款吗？	8
航班保护中不能选座位	17
请问我是8号的飞机为什么现在还没有选座提示呢？谢谢！请回答	17
国内哪些航班有婴儿睡篮怎么查询	9
身份证丢了，可以乘机吗	1
如何选择座位	17
为什么不支持选座	17
80岁已上老人乘机有什么规定	9
登记牌丢了无法报销怎么补打	5
我儿子乘坐了et302死了，有保险吗，。	16
可以补以前的登机牌吗？	19
未满十六周岁乘机	9
认证格式错误	6
为什么我买完机票后，没有任何行程	2
这是我用过最费力的app	12
下载手机app后，进入哪个区域是选飞机座位的	17
网上选座位，怎样没有选座界面	17
托运和办理登机牌需要提前多久	16
网上值机好还能托运吗	20
常用联系人怎么添加	17
在哪里可以选座	17
几岁可以自己坐飞机	17
可以帮别人买票吗	14
好的  谢谢	13
亲亲	7
联程机票	4
港澳通行证订票	1
擦	12
网上值机完可以直接登机吗	17
请问昨天的机票能查询ma	14
请问我明天的行程怎么不显示？	2
怎么退值机？	17
里程兑换升舱	16
为什么我不能手机值机选座位	17
和我同坐一个航班的同事也遇我在航旅纵横办理的手机值机手续，他的登机牌如何找到	19
冷冻鸡鸭能托运吗	20
国际机票添加行程	2
我的身份证怎么被绑定过	6
删除 姓名：张二愣 证件号：524683569856981452 删除原因：此身份证非现18653102101手机号机主，影响我绑定身份证号	6
您好   我刚定的机票本来是7点多的  但是延误到9点40多    请问我们要几点到机场	16
找不到常用联系人	17
手机可以托运吗	20
14:15的航班截止办理托运	16
值机了怎么取消	17
用手机登机牌可以托运行李吗	20
手机值机的二维码找不到了	17
最多可以有多少年的航行记录啊？	2
怎么办理乘机	17
取消订单	16
行李托运费怎么购买？	20
托运的行李在中转处需要拿吗	16
您好！为什么孩子不能和我们大人一起选座？	17
航班保护要多久	17
请问值机后还需要到机场打印登机牌吗？	19
变更账户证件信息	6
我没有值机，为什么自动值机了呢	17
手机值机不小心点错预留啦，想改	17
带婴儿怎么值机	17
未成年可以在没有监护人陪同下乘坐飞机吗	17
可以帮别人值机吗	17
你好！我需要提供机票报销	5
查询机票价格。	14
谢谢回答	13
手机办理值机业务后到机场是否可以办理行李托运业务？	20
17岁的孩子可以单独乘坐飞机吗	17
可以托运香烟吗	20
请问儿童可以手机值机吗	17
请问一下客服电话是多少	3
