label	text_a
6	航班取消，扣除了接送机服务的取消费，怎么处理
8	人工客服
4	网上值机哪里打印登机牌
7	可否自己打印电子行程单
18	我想帮我妈妈值机
9	怎么投诉
18	先安检还是先托运
14	怎么查我下载的版本是不是新的
18	怎么和同程人一起选座
18	航班未开放选座什么意思？
4	你好，我之前在携程买的机票，补打登机牌，在哪里可以操作
13	无免费托运行李的航班，托运行李是怎么收费的
0	怎么查询我名下的机票
2	我要升舱
14	请问以前的行程能补登里程或者积分吗？
14	你好，由于飞机延误，我需要退票，请帮我处理。
7	行程单要如何获取？
18	如何为家人值机
0	为什么这次航班信息没提醒
18	预定座位
10	手机号丢了
7	打印行程单
0	2016年之前行程可查吗？
10	航旅纵横账号绑定的手机号不用了
18	我要为别人值机 为什么没有+？
15	为什么运城到深圳的飞机现在也不飞
7	要不报销不了
16	儿童可以用户口本登机
18	怎么在线选位
4	还可以打印登机牌么
10	怎么增加新护照
10	如何帮婴儿认证
18	我们 同行 一起 三 个人 ， 一个人 为什么 选 不 了 位置 呢
14	手机值机，显示参数错误
18	怎么成为VIP
0	别人呢帮我订的机票怎么查
14	亲，航班取消了，可以改期，还是？费用怎么退回
14	怎么改签
18	她和主乘人不同行程，可以值机吗
14	保险公司延误险
0	这几天为何不能显示未来机票行程
18	用同一手机号订的机票怎么选座
4	我想要机票报消，怎么打印
0	为什么没有行程
0	我没有定机票为什么出了一张票
4	电子登机牌可以登机吗
17	如何申请有氧仓？
13	插排可以托运吗
18	国航儿童不能在线值机吗
12	提前7天买票
5	在没
17	到机场客服处租轮椅吗？
14	机场雷达在哪里
18	儿童票不能值机
13	瑞丽航空手提行李要求
12	机票验真当日上限
18	为什么祥鹏航空选择不了座位
18	18A座位靠窗吗
0	身份证查航班
18	为什么我预定不了位置
0	为什么我没有全日空的行程
18	买机票多久可以选座
14	能改签吗
14	飞机延误如何索赔
0	为何有的航程没有记录
18	机翼是哪一排
17	老年人乘机
18	请问6月6日Dz6204航班，何时开始网上值机
18	现在能预约值机返程吗？
14	航班取消是飞机晚上不飞了是吗
17	托运行李破损
10	我需要修改身份验证，怎么办
9	没有解决问题
13	He|l0，GS7900的经济仓，行李箱限额多少？谢谢！
0	太早了 只记得具体日期和时间可以吗 没有客票订单或者照片了
16	2岁儿童坐飞机需要什么证件
12	我买的7.6号的机票，把孩子的名字写错了，能否帮忙更改一下
13	荷兰航空 托运要求
18	Cz8122为什么不能办值机
18	预留座位
9	你是智障吗
8	咨询电话是多少？
0	你好，我订了明天的票，但查不到我的航班信息
16	护照乘坐飞机
13	我想问行李托运是下飞机之后就可以拿吗
10	怎么添加其他证件
18	我的孩子机票怎么不能值机选座
0	别人帮定的票怎么查询
18	8/7 MU5807航班为什么不能预约值机？
18	输入正确的航班信息和个人护照信息后，为什么显示非本人行程
13	酒曲可以托运吗？
8	人工服务
0	查询乘坐的航班
0	不小心删了行程怎么办
0	已经手动添加但还是无法显示
0	最早可以查到多久的航班
7	如何开发票
13	液体物品托运上限
13	去哪托运行李
18	带婴儿能手机选座吗
14	如何改签
12	怎么定票
10	这软件不能绑身份证跟我之前买的机票姓名有关？
0	航线图没有显示我最近的行程
18	为什么选不了座位
18	如何预约选座
10	认证频繁提示被其他账号注册
8	大庆机场电话
18	我想取消预留座位
13	自热小火锅可以托运么
18	刚刚选了值机显示失败
18	一般靠近机翼的位子是几号
18	在哪里预选座位
18	我想问一下明天的ca409何时可以办理手机值机
3	好的👌
14	预约值机，需要多久位置能确定
8	你电话是多少。
9	Sb
5	嗨
9	一直不回复
13	超过100ml的护肤品可以托运吗
0	怎样查别人的航班信息
18	为啥办不了值机
18	相关错误是等我把验证码输完之后，进入下一步，结果显示，我的行程处于保护状态，我的详情不能被我自己查看。
14	机上是否有wifi如何查询
14	我要退票
18	为什么不能自助选座了
18	如何在手机上选座
18	为什么改变我的值机座位
15	你好，现在查看不到航班动态了吗？
18	您好 如何取消值机
5	你好。
10	我要注销此账号
4	在哪里找已乘航班的电子登机牌？
14	什么时候值机
18	没有出现取消座位
18	婴儿能不能在航旅纵横App中办理值机？
14	改签机票，飞机停飞故障，从新订票，这费用谁承担
18	请问在哪里自助选择座位
6	我的接站车如何付费？
10	你好，我名字变更了信息显示不出来
0	出现非本人行程是什么意思
18	已办值机，怎样取消？
0	我也没有购票凭证呀，能告诉我不显示行程的原因吗？？？？
13	20寸行李箱可以不用托运
0	我今年从多伦多去古的行程怎么没有显示？是加拿大航空。
18	手机选座怎么操作？
18	手机值机  座位上有锁。
9	会话失效
14	飞机起飞前多久可以托运
14	申请加群一天了，没反应。
18	我不在这个航班上可以给别人预约值机吗
18	在哪里预约选座
10	取消注销
18	儿童已有身份证，可以手机值机吗
18	为什么厦航，儿童第一次可以定位置，改位置就不行
7	做过的飞机发票能打印吗
0	你好，我预定的本月26日从澳大利亚黄金海岸到墨尔本的航班为什么没有显示？
18	请问怎么取消值机
14	请问我有一个从深圳到重庆的航班为什么不能退改票？
18	手机值机可以提前多久
18	实时选座如何添加同行人
10	这个版本是不是最新的？无法删除认证的护照
18	我的机票能否在线选座
18	选坐位不知道在哪里操作
18	请问ZH9674哈尔滨到广州6月11日15点55的什么时间可以手机选座
12	怎么在app上买票
0	在哪查询机票订好没有
10	认证错误
7	你好，这个发票是在哪里申请？
0	国外航班没显示的吗？
8	怎么电话联系你们
4	如何二维码登机
10	证件被占用
13	托运牛奶多少液体
13	飞机上不能带什么物品
7	你好，想打印行程单是怎么办理？
0	如何查询别人的机票有没有出票
14	飞机延误多长时间才给予理赔
18	怎样提前选择座位
18	换座位
0	行程没有更新
18	关闭行程保护还是无法值机
18	为什么无法取消值机
10	手机号被别人使用 该如何注销重新注册上传证件？
18	用我的手机为别人订机票不能值机吗
18	添加同行人要求我联系本人办理
13	你好我有两个旅行箱一个背包可以免费托运吗
18	如何变更座位
18	选位在哪？
10	我的姓名进行过变更，如果重新进行认证
14	可以提前一天取登机牌吗
10	认证的名字错误，需要取消重新认证怎么办
18	福州到香港的机票可以值机吗
14	可以预定儿童餐吗
8	航旅客服电话
14	可以提前办理机票和登机牌那些吗
18	为什么我帮别人值机提示请不要重复预约
10	想知道以前的行程 但是手机号换了
18	如何给儿童选座
13	办理完值机手续后到机场是否可以办理行李托运业务？
7	补打发票怎样
4	武汉机场支持电子登机牌么
8	有电话客服吗？
17	圆通快递，长春市高新技术开发区三佳新村B栋109单元13514413309朱立春
18	可以修改乘机人吗
6	我的神州专车发票怎么开？
14	24日CA169查看手机值机为什么总显示连接超时，不能手机值机吗
7	我想索取机票回单位报销，怎么操作？
9	加了qq
5	在么
13	一次性刮胡刀可以不用托运吗
0	我的行程怎么没有体现
18	是否值机成功
0	BK3142航班信息咋查不到？
18	航班取消后，新航班怎么不好选座
18	机翼旁边靠窗的位置有哪些
0	我有明天下午13点40的HU489航班没有接到显示
13	请问从胡志明市到广州白云机场，托运一件行李不超5KG需要出拖运费吗？
0	添加证件后，将要出行的计划为什么显示不了？
18	如何成为VIP
13	需要托运行李的能手机值机吗
13	免费拖运行李的重量是多少？
18	为什么我值不了机
14	为什么我查航班动态 就闪退
12	往返机票在哪查
0	今天我没有行程为什么提示有行程
18	你好，取消默认选坐怎么操作
7	只有行程单
14	改签成功了没
4	创建航旅纵横桌面快捷方式
18	你好！请问在哪选座位？
12	我已经定了机票了但是名字和身份证的不一样怎么办
14	手机可以开飞行模式吗
18	我给别人选座了
0	查看别人的飞行记录
0	迪拜飞国内能否查询是否购票成功
0	为什么行程没有显示
18	我的选座完成了吗？
12	如何看票价
0	13位电子客票无法提取行程
18	我们一家三口出去，怎么才能一起值机
0	为什么我买的机票显示不了行程呢
6	接机发票
10	如何添加其他人身份
18	取消值机后能重新选座吗
0	添加错行程
18	值机不能添加同行人吗
14	怎么预订清真餐
13	请问公务舱的行李限额是多少？可托运几件行李？
18	手动添加的行程可以值机吗
18	乘坐飞机休息注意事项
16	长乐机场临时身份证办理
0	行程添加
18	为什么不解决取消座位的问题
18	还需要到窗口办理登机牌吗
19	联程机票如果第一段目地的备降其他机场，那第二段航班怎么办
4	如何帮我领登机牌
18	您好，为什么我办理值机，显示非本人行程，不能值机
18	上海航空可以提前选座吗
8	你们的人工客服电话多少
18	暂时不能选座
13	化妆品能托运吗
18	为别人买机票怎么样在航旅纵横选坐
18	帮取消值机
7	怎么拿电子行程单？
17	机场轮椅服务
10	如何修改原来登记护照的名字，原来的名字写错了
8	首都国际机场 客服电话
18	明天的航班，今天办理值机，提示没有两天内可以办理的行程。
14	里程兑换
13	化妆品托运
10	亲，我的身份证有变动，我怎么更改
12	不能在APP上买票吗
18	首页手机选座在哪里
16	身份证丢了，可以乘机吗
14	如何订餐？
14	我7月5号退的票，什么时间才能到账
18	自动选了座位
4	是到柜台上办理机票吗？
7	我的机票CZ8129在南航柜台不能打印行程单，怎么回事？报销用，在哪儿打印？
8	你们有人工客服电话吗？
0	丽江三义机场出场航班怎么查询
1	为什么我预测成功，旅豆被扣
18	值机时总显示乘机人已开启行程保护，这是为什么
17	病人
18	请问如何进行手机送座，谢谢！
18	请问上海航空公司的航班可以在航旅纵横上选座吗？
18	你好，办理值机显示非我本人值机，不可办理
18	我的航班取消了，但是我已经做了值机，无法取消
14	特殊旅客
18	国行儿童值机
14	我我是少数民族，能不能给我安排清真餐
10	修改不了证件
18	座位可以选四个吗
8	西部航班客服电话
18	你好，我可以帮别人锁定座位吗？
13	刺猬是不可以的对嘛
18	怎么选择飞机座位？
7	打印发票
18	为什么小朋友值不了机呀
18	找不到座位信息
8	怎么咨询航空公司
0	怎么查询自己的返程机票
18	老是跳出非本人行程，不能值机
14	您好，我需要退下机票
18	我本人没有办理值机，但显示座位好听，取消值机后就不能直接办理了，怎么解决？
10	换了一个手机后，用户名登录不了，不知是帐户还是密码记错
14	open票是啥意思
18	回乡证如何提前预约值机
18	提前多久可以选座
17	孕妇可以坐飞机吗？
14	是不是还没到网上选座时间，不能提前办理值机？
18	东方航空航班可以在航旅纵横上值机吗
18	啥时可以选座
13	卷发棒可以随行李托运吗
7	报销单据
18	那我不能提前选位吗
0	怎么查看全部行程
0	误删了很多行程
10	：换新护照信息怎么处理？
18	手机值机时间
16	一个大人带2个小孩怎么坐飞机
18	同行三人网上选坐，名字后面没有+号
0	不是直达的航班为什么查不到
0	我近期有没有订够机票
18	请问我想值机选座
0	国际航班没有自动显示
7	帮忙把5月份的行程单邮寄给我
2	升舱发票
10	注销认证需要多久
18	是不是还没开始选座
18	常用联系人页
18	在哪里加入同行人
18	值机是什么意思
18	在app里怎么选座啊？
18	如何让删除通行人信息
18	我的航班什么时间开放选座
18	添加乘客
18	可以为不是同行的人办理值机吗
18	如何添加同行儿童值机
14	链接超时返回重试
14	航班前多长时间可以值机
8	成都航空客服电话多少
14	客票号中有字母怎么不对？
13	中医药液可以托运吗
18	我已经选好飞机座位，小孩子的没添加然后该怎么选
18	什么座位靠窗
18	我想了解10号出发成都几号能选座
7	我的电子发票开错了，需要重新开怎么弄？
11	為什麼我不能添加常客卡
18	预约选座 可以往返航班都选吗？还是只能先选去的航班
18	如何确保一家三口人坐在一起？
15	您好，app里的拥挤度是指飞机的客座率吗？拥挤度是不是等于购买机票的人数 ÷  飞机的总座位数呢？
16	长水机场临时身份证办理
9	立刻投诉
7	发票的单号哪里看的到
7	电子行程单最久多久下载
17	航班上东西忘了还能找回来吗
18	值机完成不显示座位
8	有没有人工服务啊！
18	我想取消预约座位，完成不了呢
18	我想取消值机
13	行李托运费怎么购买？
3	好的谢谢了
18	怎么关掉行程保护
17	脑梗可以坐飞机吗？
11	你好，如何成为常客
12	怎么选票？什么时候可以选票
14	别人帮我选座之后，我要改签怎么办
12	为什么  我同时购买两个人的机票
18	常用联系人在哪个界面
18	手机怎么办不了值机？
18	8日飞机，是否现在可以选座位
0	如何查看历史行程
3	额
0	旧护照的行程没有导入
18	取消不了值机
1	旅豆如何转赠
17	婴儿乘机
14	QQ群加不进
18	怎么添加同行旅客
18	为他人预约选座
18	.如何帮别人值机？
0	我明天从烟台飞上海的机票，没显示
1	怎样查看口令卡
18	选座啥时候正式开放
18	儿童单独
0	如何显示以往全部行程
8	我要人工客服
18	怎样帮同行的人添加到航旅纵横来
14	CA1139上有餐饭吗？
7	你好，可以打行程单吗？
18	有一张不能值机
18	找不到地方添加常用联系人
18	为什么页面上没有预约选座
18	怎么添加同行人
17	怀孕四个月的孕妇可以坐飞机嘛！需不需要什么证明
18	为什么这个软件不能给别人值机了呢
10	为什么无法认证
18	为什么选座选了两个人只看到了一个人的
7	乘机证明无法获取
17	飞机上能不能充电？
18	付费值机怎么取消
18	你好！请问7月16日海航7304航班什么时间才开放选座，目前我看到的信息是“航班保护中”。谢谢！
18	第一次坐飞机不知道相关流程
18	同行选座可以选几人？
18	怎么帮他人取消预约选座
18	取消预约选座
18	怎么取消他人值机
12	机票名字错一个字
0	认证成功后为什么没有自动提取行程
8	你们人工电话
10	Hi．我的护照怎么能关联上啊！
12	多久前可以订机票
18	怎么帮助别人值机
18	无法值机
18	选座失败
10	认证一直审核中
18	小孩怎么选座位
18	为什么预约成功的座位，会被无缘无故的调换?！
3	好谢谢
18	你好，请问怎么在你们平台上选择座位
14	你好，请问飞行模式在哪里查看？
10	为什么我的证件号反馈无法认证
18	更改座位
13	你好！我咨询一下特价机票每人可以托运多少公斤，
18	为什么添加同行人值机显示不是本人不可值机
17	可以提前寄存行李吗
8	你们人工客户电话是多少？
18	手机值机后还可打印纸质登机牌吗
0	首页不显示行程
8	服务热线电话号码多少
18	你好 在航旅纵横值机的航班，但无法取消值机了
0	国外航班没有显示
18	如何多人选座
12	我买的明天的机票
0	国泰航空航空行程看不到
18	我是9号凌晨40分从上海浦东机场起飞到布达佩斯航班什么时候可以手机值机选座
18	我本人操作提示非本人无法值机，
18	跟团飞机可以选座吗
14	几点开始值机
0	为什么我从巴厘岛回来的行程没有显示
0	我的好几个国际行程没有显示
8	转人工服务
0	想问一下我外航的机票没显示
13	为什么我乘坐的飞机，别人有免费7公斤的行李托运，我没有免费行李额呢
13	国际托运行李重量？
12	港澳机票查询
18	首次坐飞机
16	临时居民身份证
16	深圳宝安机场+临时身份证办理
18	办理选座
8	你们电话是多少？
12	儿童购票政策怎样呢？
18	我怎样选座位
17	如何和机场联系轮椅服务
18	常用联系人在哪？
18	选座成功提醒不
18	被改座位
9	太费劲了
12	可以订机票吗
18	电子客票号只有六位 添加不了
17	公务舱i舱可以进贵宾休息室吗
18	同行人6人
16	只带护口本行吗ll周岁
13	矿泉水可以托运吗
18	该乘客的航班与已添加乘客不同
0	国际航班不会在行程中显现出来？
0	我知道可以用护照登机，但是在航旅纵横里面会显示用护照出行的明细吗
14	飞机延误了
0	我这里显示非本人行程
12	能帮我查到机票吗
18	请问是每个航空公司都可以值机吗。
12	查询机票
18	付费选座什么时候出票能成功
13	有行李的可以网上值机吗
18	亲，在哪里可以帮别人预约值机
13	行李托运费一公斤多少钱？
4	我想找电子乘机牌在哪里能找到
5	有人吗
10	请问如何更改认证信息
10	我认证身份证和孩子的姓名串了，需要马上修改，怎样处理。急！
13	打过真空的鸭子可以托运吗
18	两岁半儿童值机
16	身份证丢失怎么乘机
18	你好！我去的行程位子选好了，回来的怎么不能选
18	为什么我的客票不支持手机值机
14	改签同一航空公司没有航班怎么办
18	国际航班能值机吗？
18	如何为家人选座
18	只能为自己值机吗
18	我选的6D的位置是不是经济舱的位置？
7	我需要行程单报销
18	怎么不可以呀选座位
0	如何看之前坐的飞机的延误信息
18	怎么改值机
12	如何订机票？
18	如果取消值机，谢谢
16	儿童用身份证乘机
10	怎么添加其他人的身份信息
8	没有人工客服吗
0	没有导入的形成
0	为什么我收到，济南到丽江的航班订票信息？
12	怎么查询保留机票信息
11	什么是常客卡
0	为什么两年前的行程没有显示
7	如何打电子发票
5	您好！！
0	热力图在哪
18	为什么机场控制人员要随意改我的值机座位
13	如何网上购买托运
18	dr6584的19号怎么值不了机位。
8	你们电话多少
0	为什么没有以前行程记录？
12	如何订瑞丽航空的机票？
13	笔记本电脑能托运吗？
10	账号注销不了
12	飞机票怎么买
18	怎样查看机型座位图
18	为什么自动值机了
14	怎么下载新版
0	行程缺失
18	国际航班能预约值机吗？
10	如何认证？
18	我想问下更新过的的航旅纵横如何选座
18	手机值机为什么所有座位都不可选？
0	添加成功的航线没有展示
7	如何更改登机凭证邮箱
0	国际航班能查到吗
0	怎么查别人是否帮我预定机票
0	我在前两天就购票了。但是航旅纵横显示没有
0	麻烦问下，有身份证号码和电话号码可以查询航班信息吗
10	认证不成功
13	托运的行李箱重多少？
18	明天的航班，今天值机选座紧急出口为什么选不了
1	我竞猜赢了旅豆怎么没到帐
17	儿童登机
13	托运能带多少液体
10	更改证件号
18	怎么取消座位
14	什么时候可以自助值机
10	如何删除自己的证件
18	3U8295航班座位只有十多个小时了，咋还没有开放呢？
4	行程如何放入钱包
16	你好，身份证找不到了，可以使用户口本登机吗
8	你好，请问有没有客服电话
4	哪里能看到电子登机牌
0	可以查我以前的航班吗
13	笔记本电脑可以托运吗
10	账号忘记
14	怎么查签证到期时间
7	发票问题
12	怎么订票呢？
18	我无法取消值机
4	如何打印电子登机牌
6	有没有接送机服务
14	怎么看自己机票是否含餐？
18	值机无法增加同行人
12	我能通过此APP预订机票吗？
18	你好，我想问一下为什么我值机值不了？
0	在国外的航班不能添加？
13	我的航班能否免费托运行李？
7	请问哪里拿发票报账
18	常用联系人页面在哪里
8	如何联系航空公司
12	别人帮买的机票
10	添加证件
11	如何办理航司会员卡
7	打印电子发票在哪里
15	乌鲁木齐到阿拉山的飞机有没有 具体的时间有没有
10	我现在上不了航旅纵横提示说：该证件己被其他帐号认证
0	提取2011之前的行程后为什么还不显示
18	不能添加同行人值机
14	今天Gs7886航班取消了吗？
0	没有多段行程
18	资料认证姓名是对的，值机的姓名是错的，怎么办
18	选座，有些座位加锁
14	首航JD5894飞行高度大概多高
0	国外飞国内能否查行程
18	明天早上从济南出发到桂林的航班，我为什么不能选座位呢
18	没有办法取消值机，怎么办？
0	我下午的航班找不到
14	飞机延误了怎么办
18	您好，航班因为天气原因被取消了以后，值机无法取消
14	改签查询
17	80岁老人可以乘机吗
16	可以用护照登机吗？
18	能为别人选座吗
10	身份认证提示已被其他人注册
4	软件怎么显示不了电子登机牌
18	问问你如何选座
18	小孩不能选座位吗
8	有客服电话马
0	查询航班失败
7	我的报销凭证何时邮寄回来
12	如何查询历史机票的全价
10	能否帮忙删除我的一个认证
18	你好什么时候可以选座位呀
13	水果可以托运嘛？
18	如何删除他人的值机信息
0	如何查询国际航班
18	国际航班能不能手机值机
18	添加同行人选座为什么不好选座
17	哈尔滨机场国航金卡有休息室吗
18	前排座位，预选需要加费吗？
13	怎么向航空公司申请托运宠物
18	不能为儿童值机吗
0	国外城市之间的行程不显示在行程清单当中？
18	快速选座功能在哪
14	航班改签
16	没有身份证可以乘机吗
18	取消值机不能取消
10	我的护照信息姓名反了
18	我的孩子怎么一起手机值机？
18	你好，我要值机的时候要连朋友的一起值机怎么办理
7	如何查看发票快递信息
13	哪些动物可以托运
10	认证时名字对，身份证号对，为什么说证件格式错误？
12	可以买机票的吗
14	但预约选座点进去就显示网络异常
14	怎么查询以往的飞行里程
18	我的座位被修改了？？？
4	电子机票怎么托运
18	自动值机选座
18	请问，山东航空我在航旅纵横手机值机后还需要到机场办理值机吗？可以直接登机吗？
17	伤残证
16	身份证丢失驾驶证是否可以登记
6	首汽约车订的车，钱付了，订单没有
8	客服电话号码
17	机场贵宾厅
12	你好，请问搜机票为什么不显示票价？
12	怎样买票
14	请问航班是延误四小时以上可以申请赔偿吗？
18	我的值机为什么没办法取消？
13	什么不能托运
12	怎么买飞机票
18	手机值机算换登机牌了吗？
18	无法取消他人值机
13	新加坡航空托运一米二的行李
18	值机失败，请稍后在试
18	无取消座位按钮
8	有人工服务吗
7	发票怎么取
12	为什么机票查询没有折扣显示？
0	旧护照 行程没被更新
14	飞机上有无线网么
18	可以自己选座位吗
12	如何买机票
16	南宁机场临时身份证办理
18	我要办理值机，现在怎么办不了值机
18	什么叫值机？
0	上个月的飞行记录未显示，怎么添加
18	在网上购票    到机场拿身份证在自助机直接打印登机牌吗？然后过安检？
12	如何确定是不是联程机票
8	有在线客服嘛？
14	拍照在哪
8	客户热线多少
10	身份证认证了怎么删除？
14	直接托运还是需要提前预约？
18	请问明天的6120航班为什么还不能值机？
4	同行人登机牌
0	如何查询我买到的机票
18	怎么给机票选座
14	起飞前多久停止安检
0	联程行程查询
18	系统提示今天早上6点开放选座，为何到现在都不开放
0	为什么查不到2018年以前的航程记录呢
10	你好，问一下，我之前注册的账号没用了，忘记了，怎么办
18	麻烦问下，预约值机是不是只能选两位同行人？
10	我要删除旧护照，以便添加新护照，该怎么办？
18	为什么会出现自动值机的情况？
0	为什么不显示国际航班
10	认证不通过
5	嗨喽
9	新手机号码也注册过，该方法无效
16	临时登机这名
18	怎样选座位，谢谢。
18	添加不了第三位同行旅客
13	电子值机要办理托运
18	怎么帮和我同行人选座位？
18	如何取消手机值机
17	如何申请有氧仓位
14	错误码1040707是什么原因
18	如何调整已选座位
18	无法找到预定信息
13	你好，酒水托运
0	你好，请问我在去哪儿网上订了机票，但是航旅纵横订单里面看不到呢
0	不能提取行程
2	如何升舱
7	费用报销
4	为什么没有二维码
14	怎么加入同航班群聊
14	如何退改签
5	在
8	有人工咨询电话吗
18	显示非本人行程不可值机
18	你好，我想问一下，如果取消自助值机或者选座？
18	春秋航空公司的航班可以办理手机值机吗？
13	能托运多少牛奶
18	婴儿票 值机
0	这是通过身份证提取行程的吗
2	在哪里升仓啊？
7	发票怎么打
14	飞机群怎么进啊
18	值机选座选了三个人，还有好多人还没选，怎么添加？
0	印尼鹰航的行程为什么导入不进去
18	香港航班无法增加同行人
18	怎么手机上我选不了座位
18	为何不能值机
9	太麻烦
18	软件一般在起飞前多久可以选座
7	登机证明
13	塑封冷吃兔可以带上飞机吗
13	行李托运，随身带上飞机有何要求？
0	为什么我一年前的行程没显示？
3	谢谢回答
18	手机选座在哪
13	火锅料可以托运吗
14	已办理值机，现需退票，无法到柜台办理，如何处理？
18	常用联系人在哪里？
0	你好，你们这系统为何没有显示国际航班预订信息？
0	我要如何查询我男朋友的航班
14	我可以预定一份儿童餐么
13	笔记本电脑取下电池可以托运吗
5	你好
0	票退了还会显示吗
18	网上选座位，怎样没有选座界面
18	手机上已经值机，直接去安检？
13	洗发水可不可托运
18	为什么不能选座呀
18	你好。川航儿童可以手机值机吗？
7	托运行李后，发票在哪里打印
0	这个软件怎么越来越垃圾了，国际航班不显示，国内航班也不显示
0	我买了一张新加坡去印度尼西亚的机票没显示
18	可以为首都航空12岁小孩选座吗？
0	别人订的票我怎么查询航班信息
13	购买行李额
18	如何预约座位？
10	怎么绑定身份证
10	验证码超次
14	补登记里程
10	绑定不了护照
14	飞机晚点包赔
13	电脑可以托运么
18	不能值机，怎么回事
13	东航的随机行李体积
0	7月14日乘SC8065，为什么查不到行程？外方统一订票。
18	春秋航空公司可以在线值机吗
0	我添加的行程为什么都没有通过
18	怎么预约选座
0	我的认证怎么不审核
18	你好麻烦帮我取消值机
7	我需要报销，可以用电子登机牌吗
12	我想定机票
18	您好，我的值机办理成功了吗
13	有行李的可以网上选座吗
0	怎么帮别人用护照号查机票？
18	儿童座位怎么值机
18	怎么更改值机的人员信息
10	如何添加护照信息
14	托运时间
18	坐厦门航空回国可以手机值机吗
18	一个大人一个儿童怎么值机
0	国际航班查不到吗？
16	没带身份证怎么办
18	不能预约四川航空的国际航班值机吗
14	航旅纵横Pro的安卓版怎么安装
8	航空公司电话多少呢
4	电子登机牌没有扫描可以用嘛
18	值机能不能大人和小朋友选择在一起？
18	怎么提前选座
10	换手机了 忘记密码
8	祥鹏航空客服电话
18	手机值机，选不了座位怎么回事
0	你好可以查询其他人的机票么？
13	网上值机可以行李托运吗
18	值机不能取消，另外选座吗
14	飞机晚点
14	如何购买航班意外险或者航班延误险
9	你还是没解决
10	删除原有用户证件认证
17	我可以去贵宾休息区吗？
12	团队订票 值机
18	婴儿要不要选票
4	机票在哪里可以打印出来
17	打扰问一下。70岁，做过心脏支架的可以坐飞机吗
18	怎么选座
5	您好
0	我为什么查不到我明天出发的信息呢
0	我的机票信息都没显示，怎么操作啊？
10	为什么多次认证失败
13	托运行李免费额度
18	为什么选座时孩子不能同时选
18	新加坡人如何办理值机
7	报销凭证可以报销么
10	徐超杰，证件号：G34361731，删除原因：护照已过期
7	6月20日济南到泉州厦航飞机，电子发票如何获取
14	经停需要拿行李马
10	我的认证显示失败
8	航空电话
18	为什么只能预约两个同行人的位置
18	我没有值机，为什么自动值机了呢
18	怎么查别人的座位呢
18	怎么看同行人座位号
0	你好，问下春秋航空为啥在行程显示不出来
18	为什么不能在线选座
0	你好，问下为什么行程显示不全，只显示国内航空公司
7	怎么报销
12	定往返机票
10	我的为啥认证不了呢
10	换了手机号
0	你好请问为什么境外航空公司的行程不会进入到航程记录里面呢？
3	哦
18	显示两天内没有我的订单
14	请问艾草香囊能过海关吗
7	怎么打印电子发票
18	我要取消值机，怎么操作不了呢
7	行程单怎么打印？
13	飞机托运酒
8	东方航空公司客服。
5	在吗？
0	为什么我在携程订的机票在航旅纵横中没看到
7	机票报销
18	同行人信息在哪里修改？
7	我的发票什么时候能收到？
10	别人绑定我身份证
18	都没有这些怎么坐飞机
18	我要取消手机 值机这项功能怎么操作。
0	能不能查到朋友的飞机信息
13	我想问一下，如果我想带宠物狗去外地坐飞机，需要准备什么相关证件呢
0	为什么台湾通行证行程显示不出来
18	你好，我已完成认证，怎么不能办理值机，点值机时为向又要求认证？
18	为什么现在预约选座进不去？
0	行程提取仅支持本人添加行程
19	中转住宿
14	你好，如何购买延误险
13	托运对行李箱有啥要求
0	香港的航班是要添加港澳通行证才能查到么
18	为何儿童不能选座
18	怎么把小孩选座位加在大人上
18	因为修改座位问题投诉
18	我的客票号15位
18	你好，宁波-台湾不能在这里值机吗？
13	中联航KN2988R座 能够免费登记的行李重量
7	我的发票什么时间能开好
14	HU7716什么时间开始值机
18	值机取不了
0	我定的机票为什么没有显示
17	2岁以内儿童有座位吗？
18	怎么给儿童选座
14	飞机可以用蓝牙吗
0	如何添加行程
18	网上值机完可以直接登机吗
18	SC航班什么时候可以选座位
0	问下为什么我的国际票行程不显示了
18	取消选座取消不了
18	为什么儿童不能办理值机？
18	手机值机后还需要打印登机牌吗？
12	我怎么在APP上买不了票呢
0	8年前的飞行信息能查到吗
18	如何添加第二个乘客
14	网上值机最晚起飞前的几小时
18	为什么南方航空不支持手机值机
18	我们一共4个人，已经给三个人选了座位还有一个怎么选
7	你好，请问我怎么获取行程单？4.3日的飞机票，机场客服人员说我在第三方买的机票，行程单要在第三方才能打印。
18	同行人只能有3个吗
10	我的账户绑定错了，可以修改吗？
13	乘飞机可以带小孩推车吗？
10	不能认证
17	婴儿乘机规定
17	幼儿登机
18	我想问下，孩子怎么值机
0	你好 我上个月有个15号的飞行记录 南方航空的
10	帮我取消认证
4	如何办理机票快递？
0	我的行程没有更新
0	国际航班导入
0	国际航班能查吗？
0	不是，要添加行程，查看航班状态，为什么添加不了。
18	在哪里可以选座
14	申请了几遍群都没通过啊
0	如何查看我下一个行程？
18	怎么选第一排座位
13	化妆品托运有什么规定
18	我预约过了，不小心取消了，现在也预约不了了
12	如何购票？
0	如何添加春秋航空
18	国航飞往日本的航班怎么值机
4	东航值机好可以在自助机上打印登机牌吗
18	你可以帮我值机吗？
16	小孩子做飞机需要带什么
14	为什么我的旅程数没有导入凤凰知音的会员卡里
14	退票怎么退不了
14	刚看新闻四川发生了地震 想问一下明天下午飞重庆的航班是正常起飞吗
0	机票改签之后没有显示，还是旧的信息。
