text	label
手机值机算换登机牌了吗？	7
20寸的行李箱不用办理托运是么	19
值机预约	7
托运的肝素针剂，医生处方在办理托运时出示吗	19
老年人乘机	6
最大号行李箱不超过20kg可以办理托运吗？	19
航旅纵横的人工客服电话☎️？	11
这软件有订票功能吗？	1
为什么小朋友值不了机呀	7
我可以为同行程的其他人值机么？	7
谢谢	16
在哪选座位	7
我订的是东航的，显示可以添加同行人值机，可实际添加时却告知无法添加同行人，目前孩子无法手机值机😥	7
客服电话多少	11
网上选座位，怎样没有选座界面	7
我的接站车如何付费？	12
更换乘机人	7
没有身份证	10
小朋友怎么直机	7
天津机场值机可以吗	7
你好，我预定的本月26日从澳大利亚黄金海岸到墨尔本的航班为什么没有显示？	9
注销要多久	20
一个手机号只能认证一个证件吗	20
乘机证件认证	20
保湿喷雾可以托运	19
我本来是订的今晚6月4号浙江长龙航空GJ8972次航班23:15榆林机场到萧山机场的航班，结果现在发现飞机已经飞走了，但是完全没有通知我航班时间变了，现在延误了，怎么办	14
如何给未成年子女值机	7
无法沟通	5
怎么删除旧证件	20
为什么我预约值机只能值三个人呢？买了4张票	7
我昨天取消了之前选好的飞机座位。今天还可以重新再选一次座位吗？	7
手机值机为什么所有座位都不可选？	7
我要取消值机怎么取消	7
你好，我们买的同一班航班，为什么没有他的航班和我我们有误呢	9
化妆品托运有什么规定	19
能不能预约2个人的座位	7
国行儿童值机	7
团队机票能值机吗	14
2016-2017的行程有吗	9
怎样预约选座	7
为什么多次认证失败	20
可以手机选座了吗？	7
取消我的值机，我要改签！	7
为什么我的值机显示不是本人行程？	7
手机值机，选不了座位怎么回事	7
我在航旅纵横上升舱的费用怎么开具发票	13
如何打印以前的登机牌	3
无免费托运行李的航班，托运行李是怎么收费的	19
机票搜索	1
怎么无法办理网上值机	7
你好我想帮别人选座可以么	7
为什么我的18年的行程，很多都没有显示	9
阜阳飞往昆明的飞机可以网上值机吗	7
怎么查询以往的飞行里程	14
手机可以开飞行模式么	14
电子登机牌如何下载	3
儿童为何不能值机	7
为什么我的国际航班没有显示？	9
如何获取报销纸质	8
如何取消自选座位	7
还需要到窗口办理登机牌吗	7
我值机不了，为什么	7
你好，如何成为常客	17
婴儿票	6
怎么看帮别人预约值机的内容	7
明早7:55从银川到重庆的航班CZ8048为啥不能在手机上选座	7
更改不了座位怎么办？	7
你好，请问飞行模式在哪里查看？	14
费用报销	8
你好，现在查看不到航班动态了吗？	15
婴儿车托运	19
值机为什么没有台湾通行证这一选项	7
衣服能不能带上飞机	19
8.31号的机票订不了吗	1
我想问下中转不是同一班飞机要取两次票吗	0
晕	5
婴儿乘坐飞机需要提前报备吗？	6
如何找到常用联系人	7
取消值机后还可以从新值机吗	7
值机失败是为什么？	7
登机牌可以补打吗？	3
拥挤度	15
想知道以前的行程 但是手机号换了	20
帮我取消HU7505的值机	7
eID电子身份证乘机	10
非托运行李不能带什么	19
不可以选座？	7
值机预约成功会怎么显示	7
未成年可以在没有监护人陪同下乘坐飞机吗	7
如何更改常用联系人信息	7
怎么查签证到期时间	14
12周岁应该买儿童票还是成人票	6
儿童六岁，怎样值机？	7
为什么我的身份认证失败	20
不是直达的航班为什么查不到	9
改期	14
打印登机牌有限制时间吗？	3
我想问下座位图上哪儿是机翼啊	7
国外的航空公司能自动显示行程吗	9
身份证过期可以乘坐飞机吗	10
怎么帮助别人值机	7
你们没有人工服务吗	11
身份证丢失了，能取到票吗	10
打印发票需要什么材料	8
一个大人一个儿童怎么值机	7
非本人航班	9
添加港澳通行证	20
你好，我的一个证件已丢失作废，可以注销吗	20
啥时可以选座	7
哪里选择同人值机	7
我没有退票	14
有约选座提前多久	7
客服人工台如何联系	11
共享的航班能手机办理值机吗	7
怎么查询朋友的机票有没有订上？	1
在哪里预选座位	7
怎么没有选坐功能了？	7
我今天只是修改了手机号码	20
提前多久到机场办手续	14
那个人可以带多少东西上飞机	19
如何删除认证的证件	20
在哪购票	1
接机怎么开发票	12
行李额购买票号是啥？	19
儿童已有身份证，可以手机值机吗	7
值机如何取消	7
你好，我已认证，但是我现在要给孩子选座位，	7
航班免费托运行李多少斤	19
出租车发票	12
请问艾草香囊能过海关吗	14
有电话吗	11
非本人行程，不可值机	7
行李托运另付钱吗	19
怎么获取行程单？	8
我想要改机票	14
没有NFC功能验证不了身份证怎么办	20
别人呢帮我订的机票怎么查	9
怎么查看全部行程	9
您好，我的值机办理成功了吗	7
什么不能托运	19
怎么获取登机二维码	3
如何查机票	1
不能为本人以为的三个人选座吗？	7
本人没有绑定身份证，为什么显示已经绑定过了	20
川航客户电话	11
可以带上飞机的东西	19
南方航空电话	11
你媽死了	5
常用联系人在哪删除	7
我那个证件不是我的	20
你好，行李箱托运完坏了	6
最近的行程为啥没有统计？谢谢	14
我想办值机选位置时，怎么能在加一人	7
我本人操作提示非本人无法值机，	7
亚行怎么导入行程	9
为什么我国际航班没有显示	9
是穷雇不起员工吗	5
我的行程记录不全	9
为什么我无权查看自己的信息 为什么提示我开启了行程保护	7
如何下载pro	14
托运可以带水乳么	19
托运限重	19
儿童如何打登机牌	3
打印登机牌	3
我已经预约选座但是儿童不能预约怎么办	7
机上是否有wifi如何查询	14
怎么购买婴儿票	6
在线客服	11
我要删除认证身份证	20
两大一小出门，如果我们大人选了座位，那小孩怎么办呢?他是固定的位置还是什么呢？第一次带娃坐飞机	7
东航国际航班儿童值机	7
出行的是两个人，怎么输入第二个人的信息，再进行选座啊？	7
我怎么在上面买票	1
儿童乘坐飞机需要身份证吗？	10
怎么使用手机提前选座	7
托运宠物	19
为什么我之前定好的座位被换了啊！！！	7
可以买延误险呢	14
请问办理值机以后，还可以到机场托运行李吗？	19
我上次去黄山买的头等舱你们给我降仓位了？你们说退钱为什么到现在都还没有收到款呢？	13
儿童户口本丢失怎么办理登记手续	10
请问航线图为什么显示不全	9
WIFI租赁	6
怎么买延误险	14
Cz8122为什么不能办值机	7
常客卡在哪里	17
为什么国际飞行不显示	9
有人工接听电话号码吗？	11
如何取消同行人值机	7
客服电话	11
全价机票怎么看	1
手机号被别人使用 该如何注销重新注册上传证件？	20
老是值机失败	7
飞机延误吗？	14
我想打航旅纵横客服电话	11
我这边不可以选座，显示不是本人行程	7
如何调整已选座位	7
身份证查航班	9
行程没有更新	9
国际航班可以值机吗	7
怎么取得电子行程单	8
为什么你们显示我退票了	9
还是取消不了值机啊	7
没办法取消值机啊，好像是你们的系统出现故障了	7
山东航空联系电话	11
如何补打登机牌	3
手机App无法正常打开	14
需要托运行李的能手机值机吗	19
怎么样选座位？	7
请问护发素可以托运吗？	19
我需要修改身份验证，怎么办	20
订错票但是二维码过安检了怎么取消座位	7
你们有电话吗	11
可以增加同行人吗	7
电子登机牌二维码从哪获取	3
需要托运行李，就不能提前选座吗？	19
我为什么不能值机？	7
航旅纵横能购买机票吗	1
cz3297有餐吗	14
我通过航旅纵横下单的接机服务，发票如何开？	12
口令忘了，在哪里可以看到	4
认证怎么不能通过	20
乘机证件都有哪些	10
添加的朋友电话号码如何修改？	20
我订的国泰航空的机票怎么没有出现在行程中？	9
身份认证被占用	20
我需要退机票	14
你好 我的同事 束志明32030319620226001X 无法注册 好像不识别身份证号码 怎么办？请解决问题	20
公务舱托运2件行李不超过30公斤即可，对吗？	19
为什么我的行程看不到	9
如何查看机票种类	1
为什么我选完座  告诉我被占用 给我调到别的座位？	7
怎么取消预约选座	7
我的名字写错了 怎么查看是否更改	20
现在我们其它五人都一般好值机 就其中一名儿童无法办理值机 怎么办	7
为什么认证不了	20
工具箱的手机选座在哪里	7
别人帮买的机票	1
染发剂可以带出国吗	14
国际托运行李重量？	19
机舱安全出口	7
怎样查询自己的机票订单	1
我要退票	14
南宁机场电话	11
航班处于保护状态	7
我已完成6月4号的，为什么还是不能预约9号的值机？	7
怎样取消值机	7
投诉你们软件更新界面，航班信息字太小，机场字体也太小，颜色也浅，根本看不清，今天造成我走错机场，还是原来界面看着舒服	5
液体托运	19
你好，我昨晚办理了值机，现在想取消值机重新选座位，怎么取消不了呢？显示我已打印行程单，但我实际没打印呢	7
你电话是多少。	11
我是pro 版 为什么14年行程没有	9
离线模式怎么开	14
你们可以订票么	1
哪里下载pro	14
请问我值机要值多人的，怎么弄	7
常用联系人在哪里	7
我想改签机票	14
国外城市之间的行程不显示在行程清单当中？	9
没有任何凭证怎么添加行程	9
为什么我调换不了座位	7
L10472296，马雯，之前是希望能够帮助她值机，绑定之后发现没法值机，但又不能自己删除	7
收不到注册验证码	20
请问托运行李里能带3斤液体不？	19
部分座位锁定，无法选择	7
小孩可以选择座位号吗？	7
您好，可以选位置不?	7
有电子登机牌还需要办理纸质登机牌吗	3
拿户口本在哪里取票	3
在机票搜索上，怎样买票	1
智障	5
有行李托运，可以网上值机吗	19
其他人证件怎么添加	20
访问次数超过限制	14
ps288飞行了6个多小时，行程怎么才2000公里？	14
为什么机票查询没有折扣显示？	1
我帮同行人值机了，航班被取消为什么取消不了同行人值机？	7
值机怎么登机	7
麻烦给我电话，我需要了解询问改变我座位号的原因	11
航班保护	7
洗发水可以托运吗	19
买票怎么操作	1
行程丢失	9
我的行程没有更新	9
值机不能取消	7
补打发票怎样	8
SC航班什么时候可以选座位	7
为什么无法值机？	7
同行人值机办理	7
用同一手机号订的机票怎么选座	7
为什么我值不了机	7
你好，由于飞机延误，我需要退票，请帮我处理。	14
能否在航旅纵横购机票？	1
发票怎么开？	8
儿童机票怎么选座位？	7
为什么手机选不了座	7
我的值机取消不了	7
国航的航班，儿童能办理值机吗	7
无法看到常用联系人航班信息	9
儿童用身份证乘机	10
延误没有餐食吗？	15
婴儿怎么值机	7
可以托运液体防晒霜之类的吗	19
旅游团队票可以选座吗？谢谢	14
经济舱锁定的座位不能什么时候能选	7
那没有糖尿病就不能托运吗	6
请问认证不通过是什么原因	20
怎么在app上买票	1
你好！我现在还能打3月份的行程单吗？	8
我刚才操作失误，证件需要重新认证，麻烦帮我取消现在的证件，那个是我爱人的名字	20
航站楼在票的哪里看	14
客服电话是什么	11
托运行李超重怎么收费	19
账号注销	20
请问在航旅纵横APP 里怎么添加好友在线选座	7
在哪选座	7
如何代他人选国际航班的座位	7
点击取消值机无法解决	7
网上可以直接打印抬头发票么	8
婴儿需要到柜台办理值机吗	7
怎么查别人是否帮我预定机票	9
去年托运的行李箱里的充电宝，在托运时被拿走了，现在还能取回吗？	19
添加护照	20
怎么查到我定的国际机票	9
已经开放值机了 为什么我不能值机	7
个人乘机凭证	8
你好，我在系统里要值机选座，系统已经替我选了不能改。座位不好，我要重新选	7
你好，我的行程为什么没有啊	9
为什么我不能进行值机选坐	7
小孩怎样与大人一起值机？	7
怎么改座位	7
机场雷达提取码	14
身份证认证失败	20
取消的办理值机手续。	7
为什么儿童不能办理值机？	7
身份证有字母	20
刚出生的婴儿能乘飞机吗	6
登机的流程	7
如何删除已认证证件	20
乌鲁木齐到阿拉山的飞机有没有 具体的时间有没有	15
电子登机牌怎么用	3
机餐	14
现在给我换的座位我不满意为什么取消不了？	7
手机值机  座位上有锁。	7
飞行轨迹怎么找不到了	9
报销发票在哪开	8
什么叫open票	14
延误险怎么买	14
我的怎么选不好座	7
如何帮我的宝宝值机	7
什么时候开放	7
国际航班能添加行程吗	9
接机，自动取消为何不退款	12
我想问，刚刚兑换的口令，为什么过期或不存在	4
怎么改常用乘客信息？	7
你好请问怎么选座？	7
你好，我有7个国际航班行程，但是只显示了一个	9
如何确定是不是联程机票	1
手机办理值机开通但是点进去全是锁的	7
你好，可以查到我一年前的国际航线信息吗	9
您好，请问我在你们的网站买的酷鸟航空的机票，但是护照还有两个月到期，请问可以用新的护照办理登记手续吗	10
暂不支持手机值机，是啥意思？是时间没到还是不允许手机值机？	7
我的钱包在哪里	3
东航北京头等舱休息室电话	11
手机号显示已被注册	20
你好，别人帮我定的南方航空的机票我自己为什么查询不到	9
为什么没有显示回程飞机行程	9
已值机，怎么换座位？	7
怎样查看别人的飞行记录	9
发送同行人的电子登机牌	3
请问：咱们航旅纵横啥时能在手机APP上购买机票呀？	1
可以提前几个小时办理么	14
托运时间	14
两个人同时预选座位，我怎么看同行人是否已值机？	7
身份证丢了怎么值机取票	10
全日空航程无法添加	9
常客卡在哪	17
儿童乘机规定	6
个人行程列表在哪里？	9
赠送延误险	14
小孩怎么值机	7
我购买了升舱 可以享受哪些服务	13
2015年前的行程	9
不是讲3个工作日内可以查询到2011年后数据吗？，咋过了这么多天还是只看到2015年后的数据？	9
如何删除历史飞行记录	9
怎么取消已经值机的飞机	7
同行人添加？	7
订票在哪页面	1
值机没有蓝色座位给我选	7
补打登机牌	3
看不到选座这一项就是还没开放选座吧	7
你好！有电子登机牌了还可以打印纸质登记牌吗	3
为什么不能帮助同行者选座位?	7
怎么选座位，现在就要选	7
为什么我的行程里面没有显示6月26日的行程	9
里程累计	14
我没有买这个从拉萨到重庆的机票，为何提示我已买票并马上起飞呢？	9
临时身份证	10
怎么不可以呀选座位	7
我的航旅纵横上怎么没有收到未来行程	9
首都国际机场 客服电话	11
大庆机场电话	11
请问 在这个APP值机后 到机场还能办理托运行李吗	19
值机不能添加同行人吗	7
怎么订机票？	1
飞行轨迹怎么同步热力图	9
婴儿登记需要的证件？	10
如何取托运的行李	19
如何写点评	14
国外飞国内能否查行程	9
我的值机无法取消，请帮忙取消，谢谢	7
账号忘记	20
那个升舱想退订	13
我要人工客服，	11
我自己可以选坐，为何帮朋友选择，就这个提示	7
由北京到伊斯坦布尔是土耳其航空，能提前值机吗	7
已出行的国际行程如何添加到我的航线图中呢？	9
行程单怎么打印	8
离线模式怎么用	14
飞机票开放选座时间	7
你们怎么回事	5
取消航班	14
值机取不了	7
更换手机号	20
我的航班为什么取消了	15
怎么不能添加同行人？	7
CZ了3377不能值机吗？	7
为什么不显示国际航班的行程？	9
手机无法取消值机	7
怎么申请有氧仓	6
我在手机上办理了值机	7
怎么查看自己的机票	9
可以使用此软件取登机牌吗	3
CZ6390航班延误到几点	15
手机选座在哪	7
你好！我要关联护照，怎么关联，提示我的中文名和英文名不匹配	20
航班延误赔偿	14
我在手机里为家人买的飞机票怎样可以帮忙选座位呀？	7
为什么不能显示行程？	9
open票如何使用	14
机翼位置	7
电动剃须刀必须托运吗	19
手机值机后，能在机场换到纸质登机牌吗	7
团队出国旅游，什么时候可以开始选座？	7
zh8562请帮我取消值机	7
那些位置是靠窗的	7
今天第一次使用，不能在App上选座位	7
为什么添加同行人总是提示证件格式错误？	20
前序航班延误，已经手机值机，可以晚去机场吗	15
怎么添加通行人	7
我先买票	1
南宁机场临时身份证办理	10
我7月9号的航班 怎么不能手机值机	7
怎么选座位？	7
预留座位总被调换	7
停止值机还能登机吗	14
我可以直接在这上面订机票吗？	1
提前多久可以值机	14
哦，知道了	16
如何二维码登机	3
没订过的航班出现在航旅上了	9
为何今天不能手机值机？	7
为什么我买了机票，今天出发，还没有信息显示的？	9
为什么刚结束的行程没有显示	9
没有身份证怎么值机	10
如何与儿童一起办理值机？	7
飞机延误险有用吗	14
我并没有购买今天海口飞往潮汕的飞机，为什么提示我有这个行程？	9
谢谢你啦！☕️	16
网上选座最多同行人是几个？	7
预约选座	7
一件玉器七八十斤，能托运吗？	19
可以查询别人有没有订机票吗	9
认证不成功	20
飞机晚点提前多久通知	14
什么时候开始选择座位	7
没搞懂？啥意思	5
为什么春秋航空的，在我的行程里找不到？	9
我18号有2个乘客值机，为什么只收到一个电子行程单	8
为什么我选了三个座位，客票信息就只有我一个人的呢	7
怎么联系自己乘坐的航空公司	11
好谢谢	16
登机规定	7
查询订过机票价格	1
为啥查不到我明天得行程	9
英文名与中文名不匹配	20
从哪个地方买票？	1
怎么预约值机	7
请问如何选座呢？	7
你好 我的值机作为发生了更改	7
如何取消座位	7
如何查询我买到的机票	9
南航为何不能选座	7
可以查询多长时间内的行程	9
我要办托运 可以先在这手机值机然后再到机场办托运吗	19
为何我不能值机？	7
在哪里取消为别人值机	7
我预约的37A的座位，为啥现在成了44K了？	7
八十岁的老人可以坐飞机吗？	6
查询机票次数超过限次	14
为什么没有2011年以前的行程呢？	9
谢谢回答	16
南航国际航班能手机值机么	7
你好，我同行人的二维码在哪	3
红土航空为什么不能手机值机	7
请问手机值机时间是在航班起飞前什么时间断	7
首都机场T3临时身份证办理	10
现在没法取消值机了吗	7
查订单	9
如何帮别人值机	7
同行人没有+	7
值机14排什么时候开放	7
新护照跟旧护照的号不一样了怎么改	20
常用联系人管理	7
你好小横，请问西部航空PN6405航班的行李限额是多少？	19
查询一年订单	9
已经在官网办了值机，能在航旅纵横上下载二维码登机牌吗？	3
在这里值机后还可以办理托运吗	19
如果查询同行儿童座位？	7
怎样购票	1
贵宾厅	6
我已经购买了机票，怎样在系统中选座呀	1
你好可以查询其他人的机票么？	9
首页手机选座在哪里	7
我是明天下午18点20的飞机，为什么今天选不了座位	7
托运行李注意事项	19
我没订今晚21点贵阳飞北京的机票，为什么总提示我有订单？	9
为什么我预定不了位置	7
怎么办理航空公司VIP	14
可以帮别人选座位吗	7
护照查询机票	9
客票监控	14
七十岁的老人乘机有什么特殊要求吗	6
值机好了，还需要去打印登机牌吗	7
天津航空无免费托运行李额，可以拿20寸皮箱直接登机吗？	19
如何打印行程单	8
能否给山东航空的航班办理值机？	7
血栓患者能坐飞机吗	6
25排靠窗吗	7
为什么取消不了值机	7
您好，身份证变更不了，怎么办？	20
我可以在这里帮别人买票吗	1
6月16号东航MU5953次航班起飞了吗？	15
从北京中转韩国在飞日本的航班为什么不显示？	9
如何办理值机	7
手机选座位在哪里？	7
我要取消值机	7
如何删除自己的证件	20
我可以去贵宾休息区吗？	6
我想办理值机，为什么还没开放	7
如何订机票	1
行程添加不了	9
我的航班取消了，我要改签，但值机不能取消，不能改签	7
为什么我实名验证后没有往期的航班	9
怎么进行选座？	7
为什么我办理值机确不让我选座位啊	7
这里面不能买票吗？	1
航班拥挤度是什么	15
选座无法取消	7
为什么不能选座位	7
APP上登记了身份证和护照，但是系统默认的是护照，值机时未注意，所以我取消了值机。可以重新值机吗？怎么在APP上将自动默认的护照改为身份证？谢谢！	7
你好，我想问下我的航班显示是15号两点开放选座？为什么现在就可以选座位？	7
孩子未带证件，如何乘机	10
台湾同胞，如何值机？	7
没有身份证怎么登记	10
您好，我的电子登机牌怎么看	3
补打行程单	8
你好，通行5人，如何同时选座	7
我想变更座位	7
为什么手机值机一直显示未找到行程	7
到南京禄口机场是T2还是T1	14
怎么帮别人国际航班值机	7
为什么不能预定接送机了？	12
我想要取消值机	7
扯淡，耽误旅客时间	5
你好！请问我可为他人申请四川航空的升舱服务吗？	13
身份证没有带	10
为什么我一年前的行程没显示？	9
带两岁半小孩可以手机选座不	7
可以托运什么东西	19
乘坐飞机禁止携带哪些物品？	19
值机后可以改座吗	7
已经到值机时间了	15
国际机票在哪里可以查到	1
出票了在哪选座位	7
剃须刀可以带上飞机吗？或者托运?	19
Hi	18
我的航班什么时间开放选座	7
电话打不通	11
添加行程没反应	9
没带身份证	10
我没买机票但是显示我有一班航班是为什么	9
有没有人工客服啊	11
可以帮自己和别人一起选座位吗？	7
在哪查询机票订好没有	9
我一同购买了儿童票怎么没有显示	9
提前预约值机	7
行程添加	9
怎么添加别人的行程	9
我九日下午乘国际航班  我没买头等座  有幸成为贵宾的  想知道  谢谢	7
可以注销账户后，重新注册吗	20
航班不支持手机值机是什么意思？只能去机场值机？	7
笔记本电脑可以托运吗？	19
办理他人值机取消	7
情趣用品可以托运吗	19
红土航空电话	11
过了飞机起飞时间可以退票吗	14
办了值机以后要托运行李，还是要先去换登机牌是吗	19
你好，非本人机票不能在线选座吗	7
为什么航班没有显示	9
怎么值机	7
航班取消要改签。可是已经值机了改不了	7
婴儿要不要选票	7
限制消费人员可以购买机票吗	1
接送机服务	12
而且还不能值机	7
身份证认证了怎么删除？	20
而且现在已经正式开放选座了，选不了	7
客服热线电话	11
已值机航班如何查询	7
看看我的值机成功了吗？	7
飞机延误我需要按正常时间办理值机过安检吗	14
我5月27日乘坐航班飞往绵阳，现在需要补打发票，如何操作	8
矿泉水可以托运吗	19
你们有人工客服电话吗？	11
为什么   不显示未来行程	9
你好，现在怎么不能在线办理值机	7
修改手机号码	20
我办理了订位还能托运行李吗	19
你好，机票改签你们的信息不更新吗？	9
我买的泰国航机票，为什么没有显示呢	9
托运物品有哪些限制	19
已经预留了的座位，就不用值机了吗？	7
国外的行程为什么不显示呢	9
航班仓位等级不同不能值机	7
为什么我直机不了	7
什么叫open票啊	14
同时办理了五个手机值机，其中两个办不了，为什么？	7
行程积分兑换里程，有机票吗	14
用护照号怎么查询航班	9
6.10号出行的行程为什么没有	9
开具延误证明	14
怎么查看帮别人的选座	7
为何无法值机，川航	7
我要补行程单	8
请问如何在出租车乘车口要一辆车	6
在哪里可以选座	7
为什么值机后改不了位置	7
你好，现在行程单是邮寄纸质的还是电子版的？	8
买票点不进去？	1
好的，谢谢！	16
上机流程	7
国际间的航班不能显示？	9
请问乘机凭证为啥邮件不发了呀？	8
如何变更座位	7
你好为什的我未来的行程没有显示	9
客票暂不支持手机值机，要往柜台办理，这是为什么	7
如何帮别人取消值机	7
值机这里没退我改不了	7
您好，请问飞机票可以改签吗	14
退票	14
什么时候才可以选座	7
携带刚出生37的宝宝该如何值机	7
订不了票！	1
我行程没显示？	9
最多可以有多少年的航行记录啊？	9
航班取消，已办理值机，如何取消？	7
樟脑丸可以放行李箱里吗	19
里程补登	14
怎么拿发票	8
IOS pro版可提取的最早行程是多久以前的	9
如何办理航司会员卡	17
怎么购买延误险	14
人工客服有吗	11
怎么查询航班信息	9
请问	18
用手机办理值机后，还可以办理行李托运吗？	19
打印报销的机票信息	8
第一次坐飞机不知道相关流程	7
没有去南昌的机票显示	9
怎么添加常用联系人	7
祥鹏的怎么办理退票	14
机票名字错误	1
网上值机后如何登机	7
为什么不显示我的订票信息	9
如何打印电子行程单	8
您好	18
显示两天内没有我的订单	7
机票能开发票吗	8
新护照不需上传照片吗？	20
我乘座的南航cz8243没有提前值机吗	7
帮我取消值机	7
怎么提取2011年的行程	9
怎样买票	1
预约选座能添加几人	7
名字换了，请问怎么更新	20
什么座位靠窗	7
为什么台湾通行证行程显示不出来	9
好吧	16
儿童自己乘机	7
首次坐飞机	7
你好，荔波机场不支持电子登机牌，那机场有值机柜台可打印登机牌吗？	3
请问我的手机号不能认证，什么原因？怎么解决，谢谢	20
国泰航空无法提取行程	9
我要值机	7
我问一下携带婴儿如何值机	7
儿童值机	7
航线图是要飞完了才能显示吗	9
我已值机，行程里怎么不显示座位号呢	7
我可以在此软件上给其它同行人员选座吗？	7
海南航空支持电子登机牌吗	3
我已认证过，只是删了APP，重新登录时显示还要重新认证，而认证时又显示已被认证过。	20
在线值机后如何办理登机手续	7
怎么查人家帮我订的机票。	9
请问我的航旅纵横为什么定不了国际机票	1
国际机票能验真伪吗	9
为什么值机选座显示开启保护	7
新证件无法添加，显示名称不一致	20
Cz3532值机	7
怎么看我选的座位	7
我在app上值机，7月11日明天从上海飞北京的，现在行程变化要取消，但提示说是在其他渠道值机，不能取消，请尽快协助取消。	7
我不是乘客可以帮别人值机吗	7
托运规定	19
如何取消联系人	7
需要取消订座位	7
托运行李价格多少	19
打印购买机票的凭证	8
如何切换离线模式	14
我想问问，我能提供别人名字和身份证号码，能查他的购票记录吗？	9
你好！怎么选座位？	7
如何用航旅纵横登机	7
网上值机选座后，如果到达机场时已经停止办理值机，可以正常领取登机牌和托运行李吗	7
工具箱手机选坐卡片在哪	7
只能选座三位吗？	7
亲，我的身份证有变动，我怎么更改	20
麻烦问下怎么定机票	1
登机牌补	3
需要转人工	11
我用自己的手机替孩子购买了机票（北京至巴厘岛）怎么没办法值机啊？	7
关闭值机服务，怎么取消值机	7
13:05从太原飞往珠海的航班怎么没不开放选座位呢	7
什么时候可以手机选座位？	7
春秋航空的国际航班会显示吗？	9
买的需要中转的航班为什么没有第一班飞机的信息	9
国际航班没有自动显示	9
托运液体	19
停止办理值机时间	14
托运重量	19
手机值机后还可打印纸质登机牌吗	7
机票报销凭证	8
国际航空怎么看不到	9
现在怎么在这里订机票？	1
CZ3712为什么不能手机值机呢	7
预约座位可以吗	7
不小心删了行程怎么办	9
我上两天换了那个2011以后的行程	14
能添加几个同行人？	7
春秋航空是不可以选座么	7
你们没有电话吗	11
想问丽江飞西安天津航空公司可以免费托运行李	19
登机时间	14
我想取消值机	7
为什么孩子的身份证值机值不了？	7
这软件不能绑身份证跟我之前买的机票姓名有关？	20
选座啥时候正式开放	7
登机证明	8
为什么手机不能值机？？	7
怎么查询航班是否延误	14
选座什么时候正式开放	7
你好，请问别人在他下载的旅航纵横上帮我订过机票，他有我的身份证号码和名字，那在他的旅航纵横上是不是就可以查到我今后的行程记录呢？	9
靠窗位置	7
我添加的行程为什么都没有通过	9
拥挤率是什么	15
接机服务发票开不出来	12
查询有没有订好机票	9
我的认证还未通过	20
航班晚点凭证	14
如何删除同行人信息？之前一起选过座位	7
婴儿需要领取飞机票吗	6
为什么我的身份证认证不了	20
改签	14
有人吗？	18
如何添加护照	20
退机票	14
福州到香港的机票可以值机吗	7
去你妈	5
如果找人工服务啊	11
请问托运行李的要求和流程是什么	19
我给别人选座了	7
为何国际行程没有显示？	9
帮他人取消值机	7
选座失败	7
能帮忙值机吗	7
注销后重新再申请应该不会有以前的账号信息了吧	20
怎么获取行程单	8
坐飞机的注意事项	7
如何更换认证	20
手机选座后怎样修改？	7
我的姓名改了，身份证号没变，但是认证不了	20
cz8371明天起飞，我没找到可以选座	7
网上值机最晚起飞前的几小时	14
值机添加其他乘客	7
同行人与主乘客是同航班但是不同舱位要怎么给公务舱的值机	7
预约值机什么时候能成功	7
值机好被换了	7
加入钱包	3
请问座位信息页在哪里	7
我想买张6月21日深圳到南京的票	1
前天我用手机值机了两个人，但是只发了一个登机牌到我的邮箱里	7
厦门航空客服	11
是你们平台已经帮我值机了或帮我预留了座位，我现在想取消。	7
在哪里可以自动选座	7
如何打开飞行模式	14
人工服务没有吗	11
无法添加行程	9
退票是退多少	14
怎么改值机	7
为什么无法预约值机了	7
什么时候可以选座	7
行程单要如何获取？	8
常用联系人在哪个界面	7
如何无纸乘机	3
机场大巴	6
怎么绑定身份证	20
廉航信息是不会显示的吗	9
您好，国际航班行李限额多少啊？北京到塔什干，乌兹别克斯坦航空	19
飞行模式拍的照片	14
票号在哪里	14
怎么为家人选座	7
想了解家人行程	9
这个app在哪里买机票	1
怎么解绑证件	20
我要更改认证人的身份证号码信息	20
手机办理了电子登机牌，是否可以在自助机上打印纸质登机牌	3
在网上购票    到机场拿身份证在自助机直接打印登机牌吗？然后过安检？	7
如何办理值机，未找到	7
为什么我添加了同行人，在信息里找不到，再次添加又说存在着呢	7
飞机上手机要不要关机？	6
你好！请问在航旅纵横上如何办理选座	7
换了护照，之后的行程看不到	9
国际航班可以在线值机吗？	7
我的孩子机票怎么不能值机选座	7
想问下，90g的防晒霜可以带上飞机，不托运么？	19
航班动态中怎样查询呢？	15
航站楼在哪看	14
电子耳温计能托运吗？	19
持有电子登机牌办理行李托运是否还需要补打纸质登机牌	3
我的报销凭证何时邮寄回来	8
为他人选座	7
国际航班能查到吗	9
太费劲了	5
你好，宁波-台湾不能在这里值机吗？	7
我这里显示非本人行程	9
怎么查自己的国际航班	9
身份证过期能过安检吗	10
有没有航空延误险	14
怎样才能为多个同行人员值机	7
如何租车	6
订机票可以吗？	1
请问有电话客服吗？号码是多少？	11
更换身份证	20
MF1180选不了座位	7
有人工咨询电话吗	11
荔波机场办理临时身份登记	10
超过70岁的老人在网上买飞机票，要提供什么材料吗？	6
为什么我的客票不支持手机值机	7
你们的客服电话	11
之前的行程还可以导入吗	9
带婴儿乘坐飞机，不能手机选座吗	7
修改认证	20
