label	text
3	值机
5	给家人一起办理值机，为什么办不了
3	人工
3	维权
24	你好
3	哈尔滨机场有几个航站楼
3	当天查询次数
69	如何查别人帮定的国际机票
3	通行机票怎么地址填不上?
23	没有看到取消座位按钮
6	没有人工客服吗
30	请问怎样查国际航班
6	客服电话
94	联系保险公司吗？
3	APP上自动跳出护照，没找到在哪里选择身份证？
24	有人工吗
14	充电宝可以随身携带吗
4	74岁的老人坐飞机有什么规定
3	民航出行
3	海南航空的
3	飞行模式
64	怎么办理乘机
3	？？？？
3	Open
94	保险还能在买吗
70	打印购买机票的凭证
23	航班延误 如何取消值机
57	行李额度
14	硬盘带上飞机
2	不可以买票吗？
4	80岁老人可以乘机吗
3	航旅号忘记了
45	在哪添加同行人
6	人工客服
26	同行人选座
14	2万毫安的充电宝能带上飞机吗？
13	靠近安全门的位置可以值机吗？
183	为什么我预测成功，旅豆被扣
6	人工客服
3	值机
51	我现在要几点之前到机场？
3	按你的步骤还是𣎴行
56	13位电子客票无法提取行程
17	怎么办理报销凭证
31	托运限重
71	电脑可以托运吗？
140	机票验真当日上限
6	转人工
3	怎样找回我原来的航旅纵横号?
3	登机牌可以代领吗
58	靠窗位置
14	飞机可以带几个充电宝
168	怎么添加行李托运？
29	为什么我之前可以预约值机（选座），现在不可以了？
3	电话多少
3	常用
11	儿童为何不能值机
3	我们是东航的
13	在哪里选择座位号
3	补登
28	只能柜台办理取消值机怎么办？
14	洗面奶可以带多少
3	我在你们软件上值机显示已值机  但是在航司app上显示没有值机 只有座位选了
17	需要开发票
14	腊猪肉能带上飞机吗？
28	不能取消值机怎么办
199	办理了电子登机牌还需要办托运手续吗
3	我的知音卡密码忘了，当时留的手机号变了，找回密码因手机巳变，用其他方式能找回吗？
242	為什麼我不能添加常客卡
13	网上选座位，怎样没有选座界面
29	我为什么不能预约值机
202	里程兑换机票
73	延误没有餐食吗？
5	你好，值机值不了，页面刷不出来
53	为什么12年的查不到。
42	无身份证 乘机
3	电子机票
5	为什么别人可以值机，我的不能
14	飞机液体容量
3	为什么我的行程有三张票
30	用护照号怎么查询航班
24	在吗
5	请问一下，我的航班怎么选不了座位好
3	通航飞机什么意思
3	提交不了
6	人工客服
14	上机对充电宝有何要求
45	保存保存同行人
57	20寸旅行箱能上飞机吧
84	只能选座三位吗？
109	修改认证
49	你好，我预定的本月26日从澳大利亚黄金海岸到墨尔本的航班为什么没有显示？
103	改密码
91	我没有开保护
6	请给我一个人工客服电话
127	陶笛可以带上飞机吗
148	电子行程单最久多久下载
79	电子值机要办理托运
65	预留座位
158	如何办理登机牌
26	你好 请问我怎么帮家人值机？
24	您好
1	航班显示已退票
3	操作不了
89	机票在哪里可以打印出来
41	如何查询历史机票的全价
7	你好，什么时间开始选座？
60	请问这个APP中如何预先选座位？
139	边上的座位上锁
9	我的神州专车发票怎么开？
3	打印飞机票
13	如何选座位
13	我怎样选座位
3	请正经回答问题
167	添加行程要审核多久
3	工具箱
127	腊排骨可以带上飞机吗？
16	身份证丢了，可以乘机吗
13	为什么办理值机显示手续不齐全
5	办不了值机
3	选座位
3	历史记录
5	无法值机
56	我有行程没有显示
14	200ml的洗发水能不能带
56	现在是需要完成乘机后才会显示航线吗
24	hi
136	连接超时
13	怎么选位置
3	我已经注销很多天了。没有结果
87	值机好被换了
3	点不了呀？
166	我的姓名进行过变更，如果重新进行认证
33	没有解答问题
3	测试
5	办不了值机
2	我想问下这个软件可以订机票吗7
3	都是最新版本
35	我为什么查不到我明天出发的信息呢
3	手机
23	zh8562请帮我取消值机
175	轮椅服务
14	充电宝可以上飞机吗
199	电子机票怎么托运
7	我是明天下午18点20的飞机，为什么今天选不了座位
23	如何取消值机
3	手机值机未获取旅客信息
6	客服电话是多少
8	我要删除旧护照，以便添加新护照，该怎么办？
17	如何取得纸质行程单，用于报销
5	已升级最新版本还是不能正常值机
13	如何手机选座
24	你好
3	电子客票号是什么
50	婴儿坐飞机带什么证件
3	但是我是哥哥自己值机啊
69	如何查询别人的航班
3	哈尔滨机场国航值机柜台
11	成人陪同儿童值机
247	你好，问一个问题。我儿子的下周一个航班加拿大航空的从上海到蒙特利尔直航，加航官网显示是7月23日上海浦东16：50起飞，但在他本人的航旅纵横上显示是7月22日16：50。请问为什么是22号
194	我在app上值机，7月11日明天从上海飞北京的，现在行程变化要取消，但提示说是在其他渠道值机，不能取消，请尽快协助取消。
3	国际航班值机
74	我为什么不能身份认证
14	您好！请问入境能带多少条香烟🚬
3	怎么维权
68	托运的行李在中转处需要拿吗
3	人工
244	染发剂可以带出国吗
3	选座
110	飞机群怎么进啊
3	联系电话
57	二十斤可以带吗
5	为什么买的同一班飞机票，自己能在线值机其余的人就不行
71	冻海鲜办托运怎么包装
40	手机值机后，还有取登机牌吗
14	飞机场可以带中药没
3	海南航空
14	手机关机可以放在行李箱里托运吗？
13	您好，我想问一下怎么选座
3	解决个问题怎么这么费劲？
17	接机行程单
6	你们电话多少
5	我的为什么不能值机
24	你好
57	首航行李超出7kg怎么办
1	改签
3	“通航机票“是指“通用航空公司“的机票吗？
69	 可以用身份证查订单吗？
3	工具箱在哪里
125	2岁以内儿童有座位吗？
24	你好
42	身份证丢失驾驶证是否可以登记
3	工具箱在哪个菜单里的呀
118	别人帮我定的票，我怎么查询有没有订票
69	请问我怎么查询我孩子的机票
2	没有购票凭证，是电子购票单
3	值机
6	人工客服
230	我是pro 版 为什么14年行程没有
24	你好
154	不小心删了行程怎么办
3	粉底液
13	再哪里选座
3	川航3u8516
13	怎么选位置
33	有用吗？
3	活体小动物
3	怎么老是英文名格式不对
58	HU7736机翼的位置在哪几排
3	添加成功后还是不显示
71	飞机托运酒
55	航空公司电话多少呢
69	我想问问，我能提供别人名字和身份证号码，能查他的购票记录吗？
5	为什么app无法值机
24	有人吗
3	认证证件格式
50	只带护口本行吗ll周岁
23	取消我的值机，我要改签！
16	临时登机这名
16	没有身份证如何登机
3	办托运
1	航班自己取消了行程，我怎么办
3	工具箱在哪
24	你好
168	时间赶不上托运怎么办
283	接机的发票为什么一直没有发给我？
42	出身份证以外证件可以取票吗
102	为什么苹果手机不显示电子登机牌？
3	？
56	你好为什么我的机票没有显示？
57	手提行李额
69	身份证查航班
3	如何设置偏好走道位
1	小横，改签能改多长时间
71	可以托运白酒吗？
74	您好，为什么认证总是失败啊
60	预约座位
56	为什么我买了机票，今天出发，还没有信息显示的？
42	订票证件
6	人工客服
6	人工服务
30	查询乘坐的航班
3	查询航班乘客信息
32	查看座位
3	麻烦问下
99	购买机票的身份证过期
73	请问6月14日BK2751天津飞杭州的航班为什么取消了？
3	哈尔滨机场安检
58	38K是机翼吗？
14	摸脸油可以过安检吗
5	怎么我网上值机不行
1	改签
22	我的飞慕尼黑为何值不了机，说不是本人手机号？
3	已经购买，想要纸面单据。到哪儿取
1	手机值机后 是否可以改签？
3	河北航空
13	手机选座位
122	可以向你查询电子客票号吗？
25	这个不是本人的证件
3	我添加完了，还是不行
51	你好，什么时间可以值机
123	哪里下载pro
125	幼儿登机
57	行李限额
136	怎么查询CA817航班动态就闪退
3	能退多少钱
3	操作完成不了
22	所有证件信息都是对的 为什么显示非本人行程
3	仙桃机场半夜十二点到怎么去南站
3	怎么取消之前的同行人？
14	30mah的聚合物锂电池蓝牙耳机可以带吗
5	提示该航班在不支持手机选座
74	我以前认证过，但是忘了密码，现在重新认证不了
3	我的行程还有几天
22	您好，为什么我办理值机，显示非本人行程，不能值机
38	HU7438有餐吗？
57	两件行李没超过行李额，要收钱吗
11	带婴儿坐飞机选座
79	网上值机后，行李箱怎么办
31	请问，航空托运上限是多少
3	100Wh是什么意思？
24	你好
3	再哪个界面可以选座位？
6	昨天到客服一直没有回复我，请问有电话号码？
5	我为什么在航旅纵横上不能够值机
5	选座按钮没有
14	我带老人坐飞机，轮椅可以上飞机吗？
3	国际航班呢
49	春秋航空的国际航班会显示吗？
23	hu7475怎么取消值机
3	eid读卡失败
232	我选的6D的位置是不是经济舱的位置？
183	为什么我的航旅纵横手机选座只能提早2天，而我朋友的航旅纵横可以提早好多天选座？而且猜一猜点不进去，只出现上一行程结算情况？
49	为什么看不到香港行程
98	为什么我值机不能添加同行人
31	免费拖运行李的重量是多少？
14	日本成田机场到上海浦东机场，能带几条烟啊？
43	南航cz8371不可以吗？手机值机
23	怎样取消值机？
5	无法值机
30	同事帮忙订的航班，能查到航班号吗
71	指甲油可以托运吗
3	没有找到什么更新
50	登机婴儿需要哪些证件
3	这要怎么处理？
27	怎样查看已经兑换的口令
3	12000毫安的可以吗？
6	客服电话
102	在哪里打开电子登机牌
84	航旅纵横最多可以帮几个人选座
17	发票一直不发给我
2	我给别人的买的700块钱的机票，现在写的乘机人是我，又是未使用
13	如何选座
134	输入44+手机号 收不到验证码
158	怎样打印纸质登机牌
24	在吗
2	怎么买飞机票
21	添加港澳通行证
5	值机不了
96	我替朋友选好的值机如何取消？
19	额
24	你好
4	75岁以上老人坐飞机
252	我想问下明天的天气A461航路，会影响南宁到杭州的航班吗？
64	安检托运程序
14	防晒霜能不能随身携带
13	可以用手机选座位吗
12	可以替别人选座位吗
5	为什么手机选不了座
51	A67140什么时间开始值机
24	你好
51	值机时间
56	你好，护照订的行程为什么没有自动导入呢？
2	怎么给孩子买机票
3	电客服话多少
56	为什么这次航班信息没提醒
148	如何查以前的行程和行程单
3	在哪里下载航旅纵横app
84	值机选座选了三个人，还有好多人还没选，怎么添加？
55	好的。怎样才能联系到航空公司？
128	你好，我在系统里要值机选座，系统已经替我选了不能改。座位不好，我要重新选
131	TT663今天航班取消了吗？
7	我是9号凌晨40分从上海浦东机场起飞到布达佩斯航班什么时候可以手机值机选座
3	航站楼
50	婴儿坐飞机需要什么证件
3	获取个人乘车证明
108	取消个人乘机凭证邮件
2	请问：咱们航旅纵横啥时能在手机APP上购买机票呀？
3	化妆品呢
109	护照信息怎么更改
6	人工服务没有嘛
23	关闭值机服务，怎么取消值机
31	20寸的行李箱不用办理托运是么
49	我在香港国泰航空定的机票在咱们行程里没有显示
282	我订的票是商务舱，为什么只能选头等舱的座位？
3	超级经济舱和经济舱差价多大
97	怎么预订清真餐
3	北京首都机场的国航值机柜台
127	飞机可以带夹板吗
5	明天的飞机为什么今晚不能值机
3	泡沫类的不算易燃易爆物品吧？
14	国际航班可以带杨梅上飞机吗
95	航班拥挤度
3	电子登机牌
2	这个APP能买机票吗？
3	乌鲁木齐机场截机时间
3	大连机场42登机口在哪儿
53	您好，查询2012年行程
26	我自己可以选坐，为何帮朋友选择，就这个提示
3	酒
17	你好，可以开发票吗？
63	无免费托运额的机票，托运要多少钱一公斤
166	你好，我名字变更了信息显示不出来
3	有没有人工
3	套餐价啥意思
11	深圳航空班机可以手机在线为儿童办理值机吗？
3	相关信息可以怎么处理呢？
3	同时购买的，别人的都已经出来讯息了
3	我怎么样才能连我女儿的信息
11	儿童值机
53	为什么没有2011年以前的行程呢？
17	你好，如何取得报销发票？
56	我的机票信息怎么显示不出来呀，
23	请人工帮我取消值机
31	无托运行李，手提五公斤
69	怎么查别人的航班信息
5	为什么客票不能值机
3	是不是改版了
3	个人全部行程列表
30	在其他网站买的机票这里可以查到么
24	在不在
92	认证时名字对，身份证号对，为什么说证件格式错误？
6	客服电话是多少
29	预约选座显示有误
2	请问在这个APP上可以购票吗
243	如何成为VIP
48	认证一直审核中
133	取消值机 会咋样
24	你好
31	你好，两个人同用一个行李箱，托运限量可以叠加吗
56	暂未找到你的行程
3	超过160ml的护肤品怎么办
3	通过同伴添加我一人也一样显示
11	你好，帮小孩值机一直显示值不了
3	经停终止旅行
69	知道对方身份证号码如何查询对方预定的航班
5	为什么国航的机票无法在纵横APP值机
216	以乘坐航班为什么显示还是未使用？
14	洗面奶能随身携带吗
12	怎么帮别人选座位
3	JU7438
13	我要值机
3	接机
3	机票邮寄
2	从哪个地方买票？
122	如何获取电子客票号
68	中途要转机的是否需要提取行李
91	行程保护
175	麻烦帮我预定3U8438航班轮椅
139	手机值机为什么所有座位都不可选？
7	为什么现实已开放值机 但确提取不到我的行程
3	春秋航空行程
33	没搞懂？啥意思
13	头等舱怎样值机
71	婴儿车托运
3	选不出来呢
6	人工客服
3	案件
67	怎么申请有氧仓
17	我想打行程单
3	人工
49	你好请问为什么境外航空公司的行程不会进入到航程记录里面呢？
49	如何添加国际行程
14	飞机上可以带水果吗
6	人工服务
3	航班取消证明
85	如何注销账号
3	如何查询
6	需要转人工
24	你好
14	电池显示2.0Ah，可以上飞机吗
3	低价票有什么限制吗？
90	我换了机场雷达卷，但找不到可以打开的地方
23	取消手机值机
26	我如何帮我朋友值机
16	首都机场T3临时身份证办理
6	客服电话
14	飞机上能带哪些东西
3	电子票号只有十一位
9	接机怎么开发票
7	怎样才知道已经开始选择座位了
211	访问次数超过限次怎么办
22	非本人行程不可值机
86	丢失物品
24	您好
26	我可以在此软件上给其它同行人员选座吗？
5	无法选座
113	重庆T3投诉电话
79	有行李托运，可以网上值机吗
3	有微信号吗？
3	这个可以托运吗？
153	公务舱i舱可以进贵宾休息室吗
23	我要取消明天的选座可以吗？
14	可以带移动电源？
152	绑定了证件没有未来航班
164	官网在哪里
3	注销
3	客服没给我确定的信息将我拉出群
71	防晒喷雾可以托运上飞机吗？
2	能买机票吗
3	删不了了
56	航班信息没有显示
144	从哪里看飞行多高
17	登记牌丢了无法报销怎么补打
40	手机值机后还需要打印登机牌吗？
3	在哪可以评分
3	与主乘客是同航班同舱位才可以帮助选票对么
51	托运和办理登机牌需要提前多久
2	能否在航旅纵横购机票？
116	你好，荔波机场不支持电子登机牌，那机场有值机柜台可打印登机牌吗？
180	飞行轨迹怎么找不到了
30	最早可以查到多早的行程
86	身份证丢了怎么办
6	人工客服
33	为什么不解决问题？？
23	如何取消值机
23	航班取消如何取消值机
57	三个人一个大箱子里，30公斤
31	托运能带多少斤
90	参与了延误猜一猜，无法兑换机场雷达。
23	取消值机
3	160Wh是多少毫安
3	怎么回事啊
1	机票能改签吗
94	保险怎么开发票
3	怎么找人工？
84	我还有3个未预约座位
3	香港居民如何添加
3	抓紧同意下
14	补水喷雾能带上飞机吗
3	什么情况
41	如何查机票
46	常用联系人在哪里
34	用护照能查到自己的机票吗
3	u码
56	添加行程
6	客服电话号码多少？
3	None
14	一个人带几部手机
6	客服电话
3	怎么添加孩子信息呢？
1	今有事无法登机怎能退票
57	请问手提行李额是多少
3	EID
131	飞机晚点了
3	订座位
3	群
5	而且还不能值机
29	您好，预约选座为什么没有提示成功？
17	我的行程单如何获取
30	无法查询订票信息
2	订票在哪页面
3	延误4个小时
166	我的名字写错了 怎么查看是否更改
3	私信记录
16	机场可以办理临时身份证吗
11	儿童为什么不能值机
71	牛肉和盐可以托运吗？
3	办理托运
16	重庆临时身份证
49	为什么我看不到国外的航班信息呢
65	我没有值机，为什么自动值机了呢
214	选座被取消了
90	机场雷达
32	怎么查询其他人位置
24	你好
3	为什么我填邮箱，但我的邮箱没有收到信息
56	别人帮我买的飞机票但是留得他的手机号为什么我这里没有行程显示
3	app上值机了，在机场的自助机上无法打印等机票
74	我的认证问什么失败了呢
5	为什么不支持选座
40	我在手机上值机了，到时候可以打印纸质登机牌么
102	已经办理完电子登机牌，在哪里找到
69	怎么查询朋友的航班
3	为什么值机时显示“校验可疑旅客”
3	人工
17	飞机发票
6	客服电话号码
1	机票自动改期消息
13	怎样选座位，谢谢。
6	人工客服
159	两人的证件 如何认证
13	如何选座
3	为什么不会显示价格
24	你好
7	国内航班可以提前多久在手机上值机？
71	喷雾可以托运吗
7	我现在不能值机选座
37	国际航班能值机吗？
58	怎么才能避开机翼
2	购票
3	95350 GT
37	我的机票能否在线选座
14	自嗨锅能上飞机吗？
63	行里超重怎么办
6	电话客服
143	用户名及密码忘记，无法认证
3	在韩国
125	今天孩子生日，坐飞机有惊喜吗
74	为什么认证不了
4	80岁已上老人乘机有什么规定
17	怎么打印有单位抬头发票
6	人工服务
3	怎么查
53	请问怎么提取2011年的行程
153	贵宾室
49	国际航班不会在行程中显现出来？
32	怎么看同行人座位号
74	认证护照英文姓名失败
40	手机值机后还可打印纸质登机牌吗
30	怎么看自己的航班历史记录 具体是哪天乘坐的飞机？
71	你好   飞机托运充电宝三万毫安可以吗
23	我要取消选座
24	你好
3	eic
114	预约值机什么时候能成功
3	怎么加延误治险
3	CZ3464
5	我选座不成功
3	那我问问
5	没什么不能选座
28	现在没法取消值机了吗
3	没有找到工具箱
3	工具箱在哪个t页面
178	目前已经离开机场，可否快递？
216	我的行程已经使用了，为啥状态还是未使用
197	可以提前寄存行李吗
14	充电宝可以带多少毫安的
3	换到第40排
69	怎么用身份证号码查机票
55	山东航空联系电话
28	没有办法取消值机，怎么办？
81	为什么不显示我的行程在航线图里
84	一个账号能给多少人值机选座
3	为什么我的信息显示有异常？
133	取消某次航班值机会影响去机场柜台办理该次航班值机吗
3	选座
120	手机值机了没收到短信
41	票价
41	全价机票怎么看
86	身份证件丢失
32	座位信息找不到
3	亲，预约值机后是否成功也是飞行前48小时可以确认是嘛，那没有成功就立刻可以重新值机吧？
3	常客卡怎么弄
3	值机
18	延误证明在哪里开？
65	值机用不了预留座位？
3	人工吗？
3	不显示
2	怎么订票呢？
37	国际航班可以值机吗
6	人工服务
86	身份证丢失
3	我已经是最新了
14	飞机上可以带成条的烟吗？
73	能查询到谁给我买的机票吗
3	eid
60	预约选座问题
90	机场雷达在哪里
24	你好
132	我在app上存了500元机场接送服务的预付费，请问是神州专车吗？
25	别人绑定我身份证
13	国际航班可以电子值机嘛
24	在吗
31	请问公务舱的行李限额是多少？可托运几件行李？
3	以前的行程
168	值机了怎么托运
14	充电宝可以带上飞机吗？
87	为什么机场控制人员要随意改我的值机座位
7	6月19日川航什么时间可以订座
3	人工
49	这个软件怎么越来越垃圾了，国际航班不显示，国内航班也不显示
65	预留座是什么意思？
3	有用的不知道，没用的知道也没用。
21	怎么认证
14	密封咸菜可以带吗
30	以前乘机选座记录
158	帮朋友在我手机上值机，我们一起的，一个值机二维码可以同时过我们几个人嘛？
63	行李超额怎么收费
73	请问8l9616取消了吗
69	可以查询别人有没有订机票吗
3	😡
59	从柏林到北京行李限额
3	经济舱编号
3	机场预警
3	值机后没按时到达机场
3	怎么查订了几张票
3	您说的我不会操作
3	我朋友家小孩都选起了的呀
3	为啥差不到航班动态
3	ca959
61	怎么删除常用联系人
14	锂电池规定
148	查询电子行程单
63	我买了15公斤的行李，有点少，能增加买吗？怎么买？
5	值不了机
11	怎么给同乘的儿童选座
16	首都机场临时身份证办理
17	发票多久能到
64	手机值机后，去机场如何办理
3	航旅纵横航线图一般准确吗
55	南方航空的电话是多少
3	这就是提示
106	取消接送机
1	改签
95	航班拥挤度
94	购买航班延误险怎么办理赔付
3	新疆银行的钻卡，在T1能走贵宾通道吗
194	我帮同行人值机了，航班被取消为什么取消不了同行人值机？
3	接送机功能
24	亲
19	好的
41	本软件不能搜索机票啊！晕了
3	有无托运资格
130	遥墙机场过安检后里面有吸烟室吗？
69	能帮我查到朋友的航班信息吗
109	我的账户绑定错了，可以修改吗？
213	常用联系人在哪里修改
21	未成年没有银行卡怎么进行微信认证呢？
5	为什么选座选了两个人只看到了一个人的
14	移动电源充电宝携带标准
3	经停是什么意思
6	没有客服电话
31	你好请问为什么行李不给免费托运
33	太麻烦
3	注册的时候一直显示飞猪已注册过，一直登录不了
3	管制刀具是什么
51	起飞前多久停止检票
165	只有一段航班，为什么看不见我预约的情况了
193	我帮别人值机，电子客票二维码在我手机里，别人怎么用了
28	还是取消不了值机啊
30	朋友给买的机票如何查询
6	咨询电话
3	一定要加入QQ群吗
13	任何选择座位号
57	我想查我的航班行李限额
3	登机牌上有什么信息
84	前天我用手机值机了两个人，但是只发了一个登机牌到我的邮箱里
58	这些位置是不是机翼旁
3	选不了
3	第一次用你们的软件，不太了解
58	靠窗的飞机昨座位怎么选
14	可以携带中药吗？
17	打印发票
3	票号哪里查询
38	HU7869有没有餐饮
24	在吗
7	什么时候可以手机选座位？
14	电子烟可以带上飞机吗？不使用烟油的
94	飞机延误多长时间才给予理赔
3	常用联系人
83	贵阳机场派出所电话
50	儿童乘机需要带户口本吗
3	为什么显示不了intinary number
2	多久前可以订机票
92	为什么输入身份证号码总是说格式不对
2	如何购票
12	给别人选座
53	为什么一年前的航班不显示
5	为什么我直机不了
3	手机上选座
5	为什么小朋友值不了机呀
244	请问艾草香囊能过海关吗
56	很多航班没有显示
10	川航机会升舱在什么位置操作
3	每日抽奖？
23	你好，怎样取消值机
3	托运花钱
3	精转的飞机怎么没显示
128	您好我可以调下坐位吗？
24	你好
73	武汉到拉萨的机票，可以在航旅纵横中买吗？
3	你看一下截图
19	好滴
3	开放选座时还能预约值机了吗
2	我同时买了四张票
31	免费托运吗
60	如何预约选座
13	去哪里值机
7	6月16号的飞机为何现在不能选座？
11	儿童不能预值机吗
71	药品托运
30	如何查询我买到的机票
2	提前7天买票
14	可以带充电小风扇吗
3	我要机票能寄过来？
118	怎么查别人是否帮我预定机票
3	航旅纵横口令
74	忘记就账号了，认证不了怎么办？
3	这就是我的
23	请问如何取消值机
86	身份证丢失
2	儿童怎么购买机票
15	请问如何更改电话号码
17	报销凭证
56	你好 可以添加别人的行程吗
3	3.24453E+12
1	我要改签机票
3	白云机场1号航站楼是T1吗
59	请问14号下午14.55的郑州到乌鲁木齐的JD5383首都航空行车可托运是多少公斤？
17	携程，同城的行程单怎么打印
3	去英国，有什么注意事项
65	怎么帮别人选座预留座位
57	行李两张机票重量可以叠加吗
17	4792148288708需要开发票
5	为什么无法值机？
34	如何查询预定的机票信息
45	怎样添加同行人
26	怎么和同程人一起选座
3	小孩的规定
5	无法办理值机呢
125	婴儿坐飞机需要注意事项
13	怎么选座
24	你好
6	客服电话
1	你好！请问6月8号8点半CA1909去西宁曹家堡的航班时间改了2次为什么？还会再改吗？
56	换了护照，之后的行程看不到
7	飞机票开放选座时间
229	没有行李托运可以直接取票安检吗？
131	第一航段的飞机延误，第二段的飞机怎么办？
15	航旅纵横账号绑定的手机号不用了
31	祥鹏公司没有免费托运行李吗？？
3	延续
14	可以带白酒？
6	有人工接听电话号码吗？
6	航旅纵横客服电话
3	？？
3	旅行豆能干什么
3	这是多少
11	瑞丽航空儿童手机无法值机
6	有人工客服吗？
3	原帐号未注销，但已停机，怎么注销
60	如何预约座位？
3	为什么我的会员卡一点积分也没有？
69	请问如何用户照查询他人给定的机票
3	在你们的后台怎么查找
25	证件已经被其他账号认证了
37	请问飞香港可以在手机上值机选座吗
6	人工服务
58	机翼是哪一排
3	zai
3	可以扫码登机吗
11	孩子证件为什么不能选座？
3	我是国行
12	怎么帮助他人办理值机
69	想了解家人行程
71	托运牛奶
135	哪里打开飞行模式
3	我现在Fm836怎么没有显示啊？
51	您好   我刚定的机票本来是7点多的  但是延误到9点40多    请问我们要几点到机场
69	用身份证查已订机票
23	付费选座，如何取消
160	app值机了还要打印登机牌么
6	你们的客服电话有没有？
102	在哪里找已乘航班的电子登机牌？
5	为什么不能手机值机
3	已经加QQ
13	如何选座
3	帮我查下今天的航班我有没有买航空意外险
214	为什么值机后座位变化了
5	航旅纵横为什么不能选座？
102	已经在官网办了值机，能在航旅纵横上下载二维码登机牌吗？
16	身份证丢了可以坐飞机吗
3	藿香正气水
3	怎么搜索航班
13	从哪里选座
71	亲，酒水能够托运吗
74	我每次认证都失败为什么？
42	无身份证怎么乘机
3	我小孩6岁
64	先安检还是先托运
3	必须邮件发送信息吗？
3	哪里有下载
14	充电宝可以带多大
56	为什么看不到行程
3	只记得是国航ca1450
26	怎么帮同行人选座
30	请问旅游团一起买的机票个人查询不了
17	机票报销行程单怎么邮寄？或者机场打印？
14	可以带充电宝吗？
148	怎么取得电子行程单
5	怎么没法手机选座呢？
11	你好，儿童如何值机？
60	预约座位可以吗
31	托运不能超过多少
24	你好
3	座位8A
71	笔记本电脑把电池拆下来之后可以托运吗
101	春秋航空是不是不支持值机
33	白痴
14	请问随身携带液体有什么规定
3	现在软件怎么和原来不一样了
2	你们可以订票么
74	你好 我的同事 束志明32030319620226001X 无法注册 好像不识别身份证号码 怎么办？请解决问题
3	我不会选座
3	华夏航空
3	悦道退款
1	临时被通知航班取消，请问如何改签
193	值机成功生成的二维码是干什么用的
30	如何查看我下一个行程？
3	有互动的微信号嘛
199	托运行李，可以使用电子登机牌吗？
14	固体的火锅底料可以带么
19	好的，知道了，谢谢您。
3	您好，我不能下单？
57	一人能带几瓶、1斤瓶装的？
3	美国航空
204	打印登机牌有限制时间吗？
49	有些国际航班没显示
23	孩子值机怎样取消
5	我不能手机值位
61	如何删除联系人
3	国泰A350-900经济舱哪个位置最好
7	SC航班什么时候可以选座位
12	我可以为家人办值机登记？查询家人的电子客票号吧
118	我近期有没有订够机票
3	行李托运
3	我没有购买今天的航班
14	香水可以随身带吗
182	创建航旅纵横桌面快捷方式
14	充电宝多少毫安可以带？
94	如何购买航班意外险或者航班延误险
3	新加坡航空
3	充电宝限额多少
7	我选了座位了，没看到什么时候值机
127	塑封冷吃兔可以带上飞机吗
69	我如何查看 我儿子的航班信息
6	客服电话多少号
91	选座时候显示行程保护
51	飞机出发前多少时间停止检票
71	能托运多少牛奶
5	不支持值机
3	如何添加小朋友信息
29	不能预约四川航空的国际航班值机吗
276	怎么修改会员卡密码
14	移动电源上没有显示电源容量，只有额定能量为18.5WH，可以上飞机吗
3	路径？
3	化妆口 可以带多少？
211	查询机票次数超过限次
109	如何修改已经认证的错误信息
5	一直不可以选座 我一直关注着 多看几次 就限制了
139	经济舱锁定的座位不能什么时候能选
135	如何进入飞行模式？
3	升舱
205	补登记里程
3	已经提取出来了
14	飞机上能带粽子吗
157	国际机票能验真伪吗
3	人工
17	请问哪里拿发票报账
3	新加坡航空
72	是否能添加家人信息
12	我自己不飞的情况下，可以帮别人值机吗
3	如何取消行程证明
14	25000的充电宝可以随身携带吗
24	你好
17	开不了发票啊
2	怎么定票
13	我怎样选座位呀？
2	航旅纵横能不能购买机票
3	如何查询已坐过航班的座位号
3	麻烦通过一下
166	认证的姓名错误
21	小孩子怎么认证
3	神州专车里面还有大量余额，为何要求我另外支付？
192	常旅客卡密码
94	可以购买延误险吗
24	你好
3	1
3	订单下不了
148	查询行程单
122	没有电子客票号怎么手动添加
37	大韩航空可以在线选座吗
5	为什么我的客票不支持手机值机
57	国际航班小孩子（10岁）是和大人一样带行李么？
80	可以随身携带的行李
271	身份证末位是x要怎么输入
66	怎样兑换里程
1	请问我有一个从深圳到重庆的航班为什么不能退改票？
30	查看全部机票订单
64	我的连乘机票只打印出一张怎么办
86	你好，我下飞机了，然后把机票丢了，还能在补回来么？
220	支持认证多个人的证件那
17	发票什么时候寄过来给我
3	什么时候能知道预约的座位有没有选中
216	为什么显示我未乘坐
3	如何設置偏好走道位
3	怎么处理
3	是在航班前24小时办理，但是显示没有行程，号码什么的都是正确的
3	下飞机到取完行李需要好久？
13	值机状态怎么查询
5	为什么我不能值机
2	机票怎么订？
23	取消值机
53	显示2011年之前的行程吗
45	添加同行人
56	我通过携程买的机票这里都有显示，但是我通过旅游团的机票为什么这里没有显示
222	我帮朋友怎么预约调座位
33	无法沟通
56	怎么添加行程
3	HU7696图
2	这个不可以直接订票吗？只能查询航班票数？
3	你们已经侵犯了我的隐私
96	取消同行人选座
1	退机票
17	机票没有行程单号
56	为什么有的历史航班没有显示
14	万花油可以带吗
24	你好
102	电子登机牌，在哪找到
16	没有身份证怎么值机
3	从新选座
28	我要取消选座，取消不了
18	航班晚点凭证
17	我要查，我前两天出行机票的发票还没有收到
23	如果取消值机，谢谢
3	人工
102	怎么查看电子机票
174	历史航程中拍照，在哪里查看
